Year,Unit,Treatment,Block,Unique_plot,Plot,Diam_cm,Ht_cm,Sp,Decay
1992,D5,light,mesic oldgrowth,107,7,28,23,Cw,3
1992,D5,light,mesic oldgrowth,107,7,54,0,U,4
1992,D5,light,mesic oldgrowth,107,7,36,0,Bl,3
1992,D5,light,mesic oldgrowth,107,7,32,19,Cw,3
1992,D5,light,mesic oldgrowth,107,7,44,0,U,4
1992,D5,light,mesic oldgrowth,107,7,57,5,Cw,3
1992,D5,light,mesic oldgrowth,107,7,15,0,Hw,3
1992,D5,light,mesic oldgrowth,107,7,23,5,U,4
1992,D5,light,mesic oldgrowth,107,7,15,68,Hw,2
1992,D5,light,mesic oldgrowth,107,7,58,0,Sx,1
1992,D5,light,mesic oldgrowth,107,7,39,0,U,4
1992,D5,light,mesic oldgrowth,108,8,37,21,Hw,3
1992,D5,light,mesic oldgrowth,108,8,40,0,U,4
1992,D5,light,mesic oldgrowth,108,8,22,28,U,3
1992,D5,light,mesic oldgrowth,108,8,36,0,U,3
1992,D5,light,mesic oldgrowth,108,8,38,10,U,3
1992,D5,light,mesic oldgrowth,108,8,23,41,Hw,3
1992,D5,light,mesic oldgrowth,108,8,36,0,U,4
1992,D5,light,mesic oldgrowth,108,8,25,0,Hw,4
1992,D5,light,mesic oldgrowth,108,8,59,24,Hw,3
1992,D5,light,mesic oldgrowth,109,9,11,15,Hw,3
1992,D5,light,mesic oldgrowth,109,9,38,0,Hw,3
1992,D5,light,mesic oldgrowth,109,9,56,20,Hw,2
1992,D5,light,mesic oldgrowth,109,9,17,16,Hw,3
1992,D5,light,mesic oldgrowth,109,9,11,12,Hw,2
1992,D5,light,mesic oldgrowth,110,10,19,26,Cw,3
1992,D5,light,mesic oldgrowth,110,10,13,32,Bl,3
1992,D5,light,mesic oldgrowth,110,10,25,0,Cw,4
1992,D5,light,mesic oldgrowth,110,10,33,15,Hw,3
1992,D5,light,mesic oldgrowth,110,10,33,38,Hw,3
1992,D5,light,mesic oldgrowth,110,10,31,0,Cw,3
1992,D5,light,mesic oldgrowth,110,10,10,0,Hw,2
1992,D3,noharvest,mesic oldgrowth,111,1,45,0,Hw,4
1992,D3,noharvest,mesic oldgrowth,111,1,14,0,Hw,2
1992,D3,noharvest,mesic oldgrowth,111,1,31,0,Hw,3
1992,D3,noharvest,mesic oldgrowth,111,1,40,0,Hw,3
1992,D3,noharvest,mesic oldgrowth,111,1,42,16,Hw,3
1992,D3,noharvest,mesic oldgrowth,111,1,15,44,Hw,2
1992,D3,noharvest,mesic oldgrowth,111,1,21,0,Hw,3
1992,D3,noharvest,mesic oldgrowth,111,1,36,67,Hw,4
1992,D3,noharvest,mesic oldgrowth,111,1,49,0,Hw,3
1992,D3,noharvest,mesic oldgrowth,111,1,27,0,Cw,3
1992,D3,noharvest,mesic oldgrowth,111,1,10,13,Hw,2
1992,D3,noharvest,mesic oldgrowth,111,1,35,0,U,4
1992,D3,noharvest,mesic oldgrowth,111,1,19,17,U,3
1992,D3,noharvest,mesic oldgrowth,111,1,34,0,U,4
1992,D3,noharvest,mesic oldgrowth,111,1,24,0,U,3
1992,D3,noharvest,mesic oldgrowth,111,1,49,0,U,3
1992,D3,noharvest,mesic oldgrowth,111,1,11,52,Hw,2
1992,D3,noharvest,mesic oldgrowth,111,1,42,0,U,4
1992,D3,noharvest,mesic oldgrowth,111,1,52,0,U,3
1992,D3,noharvest,mesic oldgrowth,111,1,28,27,Cw,3
1992,D3,noharvest,mesic oldgrowth,111,1,18,17,U,3
1992,D3,noharvest,mesic oldgrowth,112,2,31,0,Cw,3
1992,D3,noharvest,mesic oldgrowth,112,2,32,59,Cw,2
1992,D3,noharvest,mesic oldgrowth,112,2,69,0,Hw,3
1992,D3,noharvest,mesic oldgrowth,112,2,15,83,Bl,1
1992,D3,noharvest,mesic oldgrowth,112,2,29,31,Cw,3
1992,D3,noharvest,mesic oldgrowth,112,2,31,0,U,3
1992,D3,noharvest,mesic oldgrowth,112,2,10,36,Hw,1
1992,D3,noharvest,mesic oldgrowth,112,2,34,0,U,3
1992,D3,noharvest,mesic oldgrowth,112,2,41,0,Hw,3
1992,D3,noharvest,mesic oldgrowth,112,2,21,0,Hw,1
1992,D3,noharvest,mesic oldgrowth,112,2,46,0,Hw,3
1992,D3,noharvest,mesic oldgrowth,112,2,26,0,U,4
1992,D3,noharvest,mesic oldgrowth,112,2,19,0,Bl,2
1992,D3,noharvest,mesic oldgrowth,112,2,29,7,Hw,3
1992,D3,noharvest,mesic oldgrowth,112,2,49,0,Cw,3
1992,D3,noharvest,mesic oldgrowth,112,2,41,0,U,3
1992,D3,noharvest,mesic oldgrowth,112,2,11,87,Hw,1
1992,D3,noharvest,mesic oldgrowth,112,2,30,36,Cw,3
1992,D3,noharvest,mesic oldgrowth,112,2,28,0,Hw,2
1992,D3,noharvest,mesic oldgrowth,112,2,14,0,U,3
1992,D3,noharvest,mesic oldgrowth,112,2,68,0,U,4
1992,D3,noharvest,mesic oldgrowth,112,2,38,0,Hw,2
1992,D3,noharvest,mesic oldgrowth,112,2,38,0,Cw,3
1992,D3,noharvest,mesic oldgrowth,112,2,13,4,U,3
1992,D3,noharvest,mesic oldgrowth,112,2,19,16,Cw,3
1992,D3,noharvest,mesic oldgrowth,113,3,11,38,U,3
1992,D3,noharvest,mesic oldgrowth,113,3,18,29,Hw,2
1992,D3,noharvest,mesic oldgrowth,113,3,14,3,U,3
1992,D3,noharvest,mesic oldgrowth,113,3,32,0,U,3
1992,D3,noharvest,mesic oldgrowth,113,3,19,0,U,4
1992,D3,noharvest,mesic oldgrowth,113,3,13,9,U,3
1992,D3,noharvest,mesic oldgrowth,113,3,10,12,Bl,2
1992,D3,noharvest,mesic oldgrowth,113,3,13,3,U,3
1992,D3,noharvest,mesic oldgrowth,113,3,13,52,U,3
1992,D3,noharvest,mesic oldgrowth,113,3,13,0,Hw,1
1992,D3,noharvest,mesic oldgrowth,113,3,19,0,U,4
1992,D3,noharvest,mesic oldgrowth,113,3,95,0,U,4
1992,D3,noharvest,mesic oldgrowth,113,3,25,0,U,3
1992,D3,noharvest,mesic oldgrowth,113,3,39,27,U,3
1992,D3,noharvest,mesic oldgrowth,113,3,31,0,U,3
1992,D3,noharvest,mesic oldgrowth,113,3,12,38,Hw,2
1992,D3,noharvest,mesic oldgrowth,113,3,16,11,U,4
1992,D3,noharvest,mesic oldgrowth,113,3,31,0,U,4
1992,D3,noharvest,mesic oldgrowth,114,4,41,29,Hw,3
1992,D3,noharvest,mesic oldgrowth,114,4,42,23,U,3
1992,D3,noharvest,mesic oldgrowth,114,4,10,7,Hw,1
1992,D3,noharvest,mesic oldgrowth,114,4,11,38,Hw,2
1992,D3,noharvest,mesic oldgrowth,114,4,38,163,Hw,2
1992,D3,noharvest,mesic oldgrowth,114,4,59,0,Hw,1
1992,D3,noharvest,mesic oldgrowth,114,4,23,29,Hw,1
1992,D3,noharvest,mesic oldgrowth,114,4,22,15,Hw,2
1992,D3,noharvest,mesic oldgrowth,114,4,29,0,U,4
1992,D3,noharvest,mesic oldgrowth,114,4,11,0,Hw,1
1992,D3,noharvest,mesic oldgrowth,114,4,12,0,U,3
1992,D3,noharvest,mesic oldgrowth,114,4,12,67,Hw,2
1992,D3,noharvest,mesic oldgrowth,115,5,38,0,Hw,1
1992,D3,noharvest,mesic oldgrowth,115,5,12,86,Hw,2
1992,D3,noharvest,mesic oldgrowth,115,5,37,0,Hw,3
1992,D3,noharvest,mesic oldgrowth,115,5,19,2,Hw,3
1992,D3,noharvest,mesic oldgrowth,115,5,40,0,U,3
1992,D3,noharvest,mesic oldgrowth,115,5,36,12,Hw,2
1992,D3,noharvest,mesic oldgrowth,115,5,30,32,U,3
1992,D3,noharvest,mesic oldgrowth,115,5,14,27,Hw,3
1992,D3,noharvest,mesic oldgrowth,115,5,34,72,Hw,2
1992,D3,noharvest,mesic oldgrowth,115,5,27,23,Cw,3
1992,D3,noharvest,mesic oldgrowth,115,5,27,28,U,3
1992,D3,noharvest,mesic oldgrowth,115,5,30,4,U,3
1992,D3,noharvest,mesic oldgrowth,115,5,42,25,U,3
1992,D3,noharvest,mesic oldgrowth,115,5,28,34,Hw,2
1992,D3,noharvest,mesic oldgrowth,115,5,19,0,U,3
1992,D3,noharvest,mesic oldgrowth,115,5,70,0,Hw,2
1992,D3,noharvest,mesic oldgrowth,115,5,38,0,U,3
1992,D3,noharvest,mesic oldgrowth,115,5,11,38,U,4
1992,D3,noharvest,mesic oldgrowth,115,5,16,18,U,3
1992,D3,noharvest,mesic oldgrowth,116,6,49,0,U,3
1992,D3,noharvest,mesic oldgrowth,116,6,37,0,Cw,3
1992,D3,noharvest,mesic oldgrowth,116,6,19,29,Hw,2
1992,D3,noharvest,mesic oldgrowth,116,6,49,0,U,4
1992,D3,noharvest,mesic oldgrowth,116,6,88,0,U,4
1992,D3,noharvest,mesic oldgrowth,116,6,47,0,U,4
1992,D3,noharvest,mesic oldgrowth,117,7,43,0,U,3
1992,D3,noharvest,mesic oldgrowth,117,7,26,0,U,3
1992,D3,noharvest,mesic oldgrowth,117,7,43,0,U,3
1992,D3,noharvest,mesic oldgrowth,117,7,19,21,Hw,3
1992,D3,noharvest,mesic oldgrowth,117,7,21,0,U,3
1992,D3,noharvest,mesic oldgrowth,117,7,28,26,Hw,3
1992,D3,noharvest,mesic oldgrowth,118,8,66,0,U,4
1992,D3,noharvest,mesic oldgrowth,118,8,32,14,Hw,3
1992,D3,noharvest,mesic oldgrowth,118,8,22,47,Hw,3
1992,D3,noharvest,mesic oldgrowth,118,8,29,0,Hw,3
1992,D3,noharvest,mesic oldgrowth,118,8,36,0,Hw,2
1992,D3,noharvest,mesic oldgrowth,118,8,42,81,Hw,3
1992,D3,noharvest,mesic oldgrowth,118,8,57,28,Hw,3
1992,D3,noharvest,mesic oldgrowth,118,8,14,44,Hw,3
1992,D3,noharvest,mesic oldgrowth,118,8,23,0,U,4
1992,D3,noharvest,mesic oldgrowth,118,8,30,0,U,4
1992,D3,noharvest,mesic oldgrowth,118,8,13,48,Bl,3
1992,D3,noharvest,mesic oldgrowth,118,8,30,25,U,3
1992,D3,noharvest,mesic oldgrowth,118,8,39,0,U,4
1992,D3,noharvest,mesic oldgrowth,119,9,23,25,Hw,2
1992,D3,noharvest,mesic oldgrowth,119,9,44,138,Cw,2
1992,D3,noharvest,mesic oldgrowth,119,9,35,0,Cw,3
1992,D3,noharvest,mesic oldgrowth,119,9,29,0,U,3
1992,D3,noharvest,mesic oldgrowth,119,9,86,0,U,4
1992,D3,noharvest,mesic oldgrowth,119,9,38,0,U,3
1992,D3,noharvest,mesic oldgrowth,119,9,38,43,Cw,2
1992,D3,noharvest,mesic oldgrowth,119,9,17,0,U,4
1992,D3,noharvest,mesic oldgrowth,119,9,13,94,Cw,2
1992,D3,noharvest,mesic oldgrowth,119,9,38,0,U,3
1992,D3,noharvest,mesic oldgrowth,119,9,40,141,Cw,2
1992,D3,noharvest,mesic oldgrowth,119,9,27,0,U,3
1992,D3,noharvest,mesic oldgrowth,119,9,42,49,Cw,2
1992,D3,noharvest,mesic oldgrowth,119,9,62,0,Hw,2
1992,D3,noharvest,mesic oldgrowth,120,10,13,27,U,3
1992,D3,noharvest,mesic oldgrowth,120,10,18,17,Cw,3
1992,D3,noharvest,mesic oldgrowth,120,10,22,0,U,4
1992,D3,noharvest,mesic oldgrowth,120,10,13,85,Bl,3
1992,D3,noharvest,mesic oldgrowth,120,10,86,0,U,4
1992,D3,noharvest,mesic oldgrowth,120,10,21,14,Cw,2
1992,D3,noharvest,mesic oldgrowth,120,10,23,0,U,3
1992,D3,noharvest,mesic oldgrowth,120,10,31,0,U,3
1992,D3,noharvest,mesic oldgrowth,120,10,112,0,Cw,3
1992,D3,noharvest,mesic oldgrowth,120,10,73,0,Cw,3
1992,D3,noharvest,mesic oldgrowth,120,10,28,79,Hw,3
1992,D3,noharvest,mesic oldgrowth,120,10,19,28,U,3
1992,D3,noharvest,mesic oldgrowth,120,10,18,20,Hw,3
1992,D3,noharvest,mesic oldgrowth,120,10,44,0,U,3
1992,D3,noharvest,mesic oldgrowth,120,10,28,0,U,4
1992,D3,noharvest,mesic oldgrowth,120,10,33,0,Hw,2
1992,D3,noharvest,mesic oldgrowth,120,10,32,19,Hw,3
1992,D3,noharvest,mesic oldgrowth,120,10,19,80,Hw,3
1992,D3,noharvest,mesic oldgrowth,120,10,12,111,Hw,2
1992,D3,noharvest,mesic oldgrowth,120,10,86,48,Hw,1
1992,B2,heavy,subhygric mature,121,1,12,0,Hw,2
1992,B2,heavy,subhygric mature,121,1,11,26,Hw,3
1992,B2,heavy,subhygric mature,121,1,18,15,Hw,2
1992,B2,heavy,subhygric mature,121,1,10,17,Hw,1
1992,B2,heavy,subhygric mature,121,1,15,700,Hw,1
1992,B2,heavy,subhygric mature,121,1,15,700,Hw,1
1992,B2,heavy,subhygric mature,121,1,15,700,Hw,1
1992,B2,heavy,subhygric mature,121,1,15,700,Hw,1
1992,B2,heavy,subhygric mature,121,1,15,700,Hw,1
1992,B2,heavy,subhygric mature,121,1,10,27,Ac,3
1992,B2,heavy,subhygric mature,121,1,13,23,Ac,3
1992,B2,heavy,subhygric mature,121,1,15,0,Hw,3
1992,B2,heavy,subhygric mature,121,1,10,0,U,3
1992,B2,heavy,subhygric mature,121,1,11,62,Ac,1
1992,B2,heavy,subhygric mature,122,2,12,0,Hw,4
1992,B2,heavy,subhygric mature,122,2,11,138,Hw,1
1992,B2,heavy,subhygric mature,122,2,16,0,Hw,2
1992,B2,heavy,subhygric mature,122,2,22,552,Hw,1
1992,B2,heavy,subhygric mature,122,2,19,51,Hw,1
1992,B2,heavy,subhygric mature,122,2,10,21,Hw,2
1992,B2,heavy,subhygric mature,122,2,13,0,Hw,2
1992,B2,heavy,subhygric mature,122,2,14,2,Hw,2
1992,B2,heavy,subhygric mature,122,2,11,16,Hw,2
1992,B2,heavy,subhygric mature,122,2,12,16,Hw,3
1992,B2,heavy,subhygric mature,122,2,15,10,Hw,3
1992,B2,heavy,subhygric mature,123,3,12,13,Hw,1
1992,B2,heavy,subhygric mature,123,3,16,102,Cw,3
1992,B2,heavy,subhygric mature,123,3,54,0,Cw,2
1992,B2,heavy,subhygric mature,123,3,12,12,Hw,1
1992,B2,heavy,subhygric mature,123,3,12,5,U,3
1992,B2,heavy,subhygric mature,123,3,10,71,Hw,1
1992,B2,heavy,subhygric mature,123,3,15,220,Hw,1
1992,B2,heavy,subhygric mature,123,3,10,8,Hw,3
1992,B2,heavy,subhygric mature,123,3,13,30,Cw,3
1992,B2,heavy,subhygric mature,123,3,10,21,Hw,2
1992,B2,heavy,subhygric mature,123,3,12,0,U,4
1992,B2,heavy,subhygric mature,123,3,10,0,U,3
1992,B2,heavy,subhygric mature,123,3,13,52,Hw,1
1992,B2,heavy,subhygric mature,123,3,29,52,Hw,1
1992,B2,heavy,subhygric mature,123,3,32,15,Hw,2
1992,B2,heavy,subhygric mature,124,4,25,0,U,4
1992,B2,heavy,subhygric mature,124,4,12,0,Ep,3
1992,B2,heavy,subhygric mature,124,4,12,15,Ep,2
1992,B2,heavy,subhygric mature,124,4,22,5,U,3
1992,B2,heavy,subhygric mature,124,4,11,0,U,4
1992,B2,heavy,subhygric mature,124,4,12,0,U,3
1992,B2,heavy,subhygric mature,124,4,105,0,U,4
1992,B2,heavy,subhygric mature,124,4,38,56,Hw,3
1992,B2,heavy,subhygric mature,124,4,38,14,Cw,3
1992,B2,heavy,subhygric mature,124,4,14,36,Cw,1
1992,B2,heavy,subhygric mature,124,4,16,0,U,4
1992,B2,heavy,subhygric mature,124,4,16,0,Ep,3
1992,B2,heavy,subhygric mature,124,4,26,47,Hw,2
1992,B2,heavy,subhygric mature,124,4,10,0,U,4
1992,B2,heavy,subhygric mature,125,5,14,40,Hw,2
1992,B2,heavy,subhygric mature,125,5,19,0,Cw,3
1992,B2,heavy,subhygric mature,125,5,29,32,U,4
1992,B2,heavy,subhygric mature,125,5,24,63,Hw,4
1992,B2,heavy,subhygric mature,125,5,22,0,U,4
1992,B2,heavy,subhygric mature,125,5,11,10,Cw,3
1992,B2,heavy,subhygric mature,125,5,13,180,Hw,1
1992,B2,heavy,subhygric mature,125,5,11,190,Cw,1
1992,B2,heavy,subhygric mature,125,5,58,0,Cw,4
1992,B2,heavy,subhygric mature,125,5,10,21,Bl,3
1992,B2,heavy,subhygric mature,125,5,11,15,Cw,3
1992,B2,heavy,subhygric mature,125,5,15,10,Cw,3
1992,B2,heavy,subhygric mature,125,5,19,0,U,4
1992,B2,heavy,subhygric mature,125,5,22,0,Cw,3
1992,B2,heavy,subhygric mature,125,5,72,20,U,3
1992,B2,heavy,subhygric mature,125,5,16,20,Hw,3
1992,B2,heavy,subhygric mature,125,5,22,0,Cw,3
1992,B2,heavy,subhygric mature,125,5,26,140,Hw,1
1992,B2,heavy,subhygric mature,125,5,13,13,Cw,3
1992,B2,heavy,subhygric mature,126,6,75,0,U,3
1992,B2,heavy,subhygric mature,126,6,35,0,U,4
1992,B2,heavy,subhygric mature,126,6,12,0,Bl,3
1992,B2,heavy,subhygric mature,126,6,10,0,U,4
1992,B2,heavy,subhygric mature,126,6,14,16,Hw,2
1992,B2,heavy,subhygric mature,126,6,14,15,Hw,1
1992,B2,heavy,subhygric mature,126,6,29,0,U,4
1992,B2,heavy,subhygric mature,126,6,30,14,Hw,2
1992,B2,heavy,subhygric mature,126,6,27,5,U,4
1992,B2,heavy,subhygric mature,126,6,14,0,Hw,2
1992,B2,heavy,subhygric mature,126,6,56,15,Hw,3
1992,B2,heavy,subhygric mature,127,7,14,0,U,4
1992,B2,heavy,subhygric mature,127,7,13,5,Hw,1
1992,B2,heavy,subhygric mature,127,7,24,0,U,3
1992,B2,heavy,subhygric mature,127,7,26,0,Hw,2
1992,B2,heavy,subhygric mature,127,7,34,0,U,4
1992,B2,heavy,subhygric mature,127,7,22,0,Cw,4
1992,B2,heavy,subhygric mature,127,7,24,0,Hw,3
1992,B2,heavy,subhygric mature,127,7,12,16,At,2
1992,B2,heavy,subhygric mature,127,7,74,0,Cw,3
1992,B2,heavy,subhygric mature,127,7,13,13,Hw,2
1992,B2,heavy,subhygric mature,127,7,20,0,Hw,3
1992,B2,heavy,subhygric mature,127,7,52,10,Cw,3
1992,B2,heavy,subhygric mature,127,7,18,130,Hw,2
1992,B2,heavy,subhygric mature,127,7,22,224,Hw,1
1992,B2,heavy,subhygric mature,127,7,18,350,Hw,1
1992,B2,heavy,subhygric mature,127,7,10,99,Hw,3
1992,B2,heavy,subhygric mature,128,8,23,0,Hw,2
1992,B2,heavy,subhygric mature,128,8,24,0,Hw,2
1992,B2,heavy,subhygric mature,128,8,12,27,Hw,2
1992,B2,heavy,subhygric mature,128,8,16,18,Hw,2
1992,B2,heavy,subhygric mature,128,8,12,0,Cw,3
1992,B2,heavy,subhygric mature,128,8,17,10,Hw,2
1992,B2,heavy,subhygric mature,128,8,12,0,Hw,3
1992,B2,heavy,subhygric mature,128,8,12,10,Hw,2
1992,B2,heavy,subhygric mature,128,8,19,57,Hw,1
1992,B2,heavy,subhygric mature,128,8,12,0,Hw,4
1992,B2,heavy,subhygric mature,128,8,11,0,U,4
1992,B2,heavy,subhygric mature,128,8,10,0,Hw,3
1992,B2,heavy,subhygric mature,128,8,54,0,U,4
1992,B2,heavy,subhygric mature,129,9,11,50,Hw,2
1992,B2,heavy,subhygric mature,129,9,12,38,Hw,2
1992,B2,heavy,subhygric mature,129,9,41,0,Hw,2
1992,B2,heavy,subhygric mature,129,9,26,0,Hw,2
1992,B2,heavy,subhygric mature,129,9,30,0,Hw,2
1992,B2,heavy,subhygric mature,129,9,30,0,Hw,3
1992,B2,heavy,subhygric mature,129,9,12,15,Hw,2
1992,B2,heavy,subhygric mature,129,9,11,20,Hw,1
1992,B2,heavy,subhygric mature,129,9,10,42,Hw,3
1992,B2,heavy,subhygric mature,129,9,13,31,Hw,3
1992,B2,heavy,subhygric mature,129,9,17,37,Pl,2
1992,B2,heavy,subhygric mature,129,9,10,0,Hw,3
1992,B2,heavy,subhygric mature,129,9,19,58,Hw,2
1992,B2,heavy,subhygric mature,129,9,18,21,Hw,3
1992,B2,heavy,subhygric mature,129,9,17,0,Hw,3
1992,B2,heavy,subhygric mature,129,9,11,5,Ep,2
1992,B2,heavy,subhygric mature,130,10,23,0,U,4
1992,B2,heavy,subhygric mature,130,10,12,7,Hw,3
1992,B2,heavy,subhygric mature,130,10,12,15,Hw,3
1992,B2,heavy,subhygric mature,130,10,10,0,Hw,3
1992,B2,heavy,subhygric mature,130,10,29,5,U,3
1992,B2,heavy,subhygric mature,130,10,23,17,U,3
1992,A4,noharvest,subhygric mature,131,1,22,5,U,4
1992,A4,noharvest,subhygric mature,131,1,32,3,Sx,3
1992,A4,noharvest,subhygric mature,131,1,16,0,Cw,1
1992,A4,noharvest,subhygric mature,131,1,25,5,Hw,3
1992,A4,noharvest,subhygric mature,131,1,25,0,U,4
1992,A4,noharvest,subhygric mature,131,1,21,15,U,3
1992,A4,noharvest,subhygric mature,131,1,15,0,Ac,4
1992,A4,noharvest,subhygric mature,131,1,24,0,U,4
1992,A4,noharvest,subhygric mature,131,1,21,0,U,4
1992,A4,noharvest,subhygric mature,131,1,15,0,Ac,3
1992,A4,noharvest,subhygric mature,131,1,12,0,Ac,4
1992,A4,noharvest,subhygric mature,131,1,22,0,U,3
1992,A4,noharvest,subhygric mature,131,1,15,4,Ep,2
1992,A4,noharvest,subhygric mature,131,1,20,10,Ba,2
1992,A4,noharvest,subhygric mature,131,1,50,30,Sx,2
1992,A4,noharvest,subhygric mature,131,1,21,22,Hw,3
1992,A4,noharvest,subhygric mature,132,2,11,2,Ep,3
1992,A4,noharvest,subhygric mature,132,2,15,0,Sx,2
1992,A4,noharvest,subhygric mature,132,2,22,45,Sx,3
1992,A4,noharvest,subhygric mature,132,2,23,0,Hw,3
1992,A4,noharvest,subhygric mature,132,2,32,0,Hw,4
1992,A4,noharvest,subhygric mature,132,2,21,10,Sx,3
1992,A4,noharvest,subhygric mature,132,2,11,0,Ep,2
1992,A4,noharvest,subhygric mature,132,2,10,20,Ep,2
1992,A4,noharvest,subhygric mature,132,2,15,2,Cw,2
1992,A4,noharvest,subhygric mature,132,2,29,35,Sx,1
1992,A4,noharvest,subhygric mature,132,2,18,72,Sx,1
1992,A4,noharvest,subhygric mature,132,2,22,0,Hw,3
1992,A4,noharvest,subhygric mature,132,2,15,5,Cw,3
1992,A4,noharvest,subhygric mature,132,2,35,20,Hw,3
1992,A4,noharvest,subhygric mature,132,2,27,23,Pl,1
1992,A4,noharvest,subhygric mature,132,2,26,48,Sx,2
1992,A4,noharvest,subhygric mature,132,2,29,82,Sx,2
1992,A4,noharvest,subhygric mature,132,2,10,38,U,2
1992,A4,noharvest,subhygric mature,132,2,15,5,Ep,1
1992,A4,noharvest,subhygric mature,132,2,13,20,Ep,2
1992,A4,noharvest,subhygric mature,132,2,11,65,Sx,2
1992,A4,noharvest,subhygric mature,132,2,15,1000,Sx,1
1992,A4,noharvest,subhygric mature,132,2,10,75,Sx,2
1992,A4,noharvest,subhygric mature,132,2,11,23,Ep,2
1992,A4,noharvest,subhygric mature,132,2,11,0,Ep,3
1992,A4,noharvest,subhygric mature,132,2,12,40,Ep,2
1992,A4,noharvest,subhygric mature,132,2,19,94,Sx,1
1992,A4,noharvest,subhygric mature,132,2,27,0,Ep,3
1992,A4,noharvest,subhygric mature,132,2,21,30,Hw,1
1992,A4,noharvest,subhygric mature,132,2,20,0,U,4
1992,A4,noharvest,subhygric mature,132,2,21,120,Sx,3
1992,A4,noharvest,subhygric mature,132,2,20,450,Sx,1
1992,A4,noharvest,subhygric mature,132,2,16,0,U,4
1992,A4,noharvest,subhygric mature,132,2,27,0,U,4
1992,A4,noharvest,subhygric mature,132,2,18,15,U,3
1992,A4,noharvest,subhygric mature,133,3,14,8,Ep,3
1992,A4,noharvest,subhygric mature,133,3,20,0,Ep,4
1992,A4,noharvest,subhygric mature,133,3,17,27,Hw,2
1992,A4,noharvest,subhygric mature,133,3,10,24,Hw,3
1992,A4,noharvest,subhygric mature,133,3,11,0,Ep,3
1992,A4,noharvest,subhygric mature,133,3,11,0,Ep,4
1992,A4,noharvest,subhygric mature,133,3,14,5,Ep,2
1992,A4,noharvest,subhygric mature,133,3,10,0,Ep,4
1992,A4,noharvest,subhygric mature,133,3,26,0,U,4
1992,A4,noharvest,subhygric mature,133,3,25,3,U,4
1992,A4,noharvest,subhygric mature,133,3,12,0,Ep,4
1992,A4,noharvest,subhygric mature,133,3,11,0,Ep,3
1992,A4,noharvest,subhygric mature,134,4,65,0,Hw,3
1992,A4,noharvest,subhygric mature,134,4,42,0,U,4
1992,A4,noharvest,subhygric mature,134,4,21,0,U,4
1992,A4,noharvest,subhygric mature,134,4,31,0,U,4
1992,A4,noharvest,subhygric mature,134,4,11,15,U,4
1992,A4,noharvest,subhygric mature,134,4,15,0,U,4
1992,A4,noharvest,subhygric mature,134,4,25,0,Sx,3
1992,A4,noharvest,subhygric mature,134,4,38,4,U,3
1992,A4,noharvest,subhygric mature,134,4,17,10,At,2
1992,A4,noharvest,subhygric mature,134,4,42,48,Hw,3
1992,A4,noharvest,subhygric mature,134,4,30,64,Pl,2
1992,A4,noharvest,subhygric mature,134,4,20,0,U,4
1992,A4,noharvest,subhygric mature,134,4,25,0,U,3
1992,A4,noharvest,subhygric mature,134,4,46,0,U,4
1992,A4,noharvest,subhygric mature,134,4,18,0,U,4
1992,A4,noharvest,subhygric mature,134,4,16,0,U,4
1992,A4,noharvest,subhygric mature,134,4,39,0,Hw,3
1992,A4,noharvest,subhygric mature,135,5,38,0,U,4
1992,A4,noharvest,subhygric mature,135,5,56,0,Cw,3
1992,A4,noharvest,subhygric mature,135,5,57,0,Hw,3
1992,A4,noharvest,subhygric mature,135,5,16,12,Hw,3
1992,A4,noharvest,subhygric mature,135,5,10,15,Hw,2
1992,A4,noharvest,subhygric mature,135,5,132,0,Ac,4
1992,A4,noharvest,subhygric mature,135,5,20,0,Hw,4
1992,A4,noharvest,subhygric mature,135,5,11,21,Cw,2
1992,A4,noharvest,subhygric mature,135,5,22,15,U,4
1992,A4,noharvest,subhygric mature,135,5,40,0,Cw,3
1992,A4,noharvest,subhygric mature,135,5,37,0,U,4
1992,A4,noharvest,subhygric mature,135,5,24,0,U,4
1992,A4,noharvest,subhygric mature,136,6,31,0,U,4
1992,A4,noharvest,subhygric mature,136,6,13,5,U,4
1992,A4,noharvest,subhygric mature,136,6,39,33,Cw,1
1992,A4,noharvest,subhygric mature,136,6,11,10,Hw,2
1992,A4,noharvest,subhygric mature,136,6,31,12,U,3
1992,A4,noharvest,subhygric mature,136,6,10,16,U,3
1992,A4,noharvest,subhygric mature,136,6,64,23,Cw,1
1992,A4,noharvest,subhygric mature,136,6,26,0,U,4
1992,A4,noharvest,subhygric mature,136,6,16,0,Hw,2
1992,A4,noharvest,subhygric mature,136,6,10,2,Hw,2
1992,A4,noharvest,subhygric mature,136,6,37,19,Cw,3
1992,A4,noharvest,subhygric mature,136,6,13,0,Hw,2
1992,A4,noharvest,subhygric mature,136,6,10,0,Hw,3
1992,A4,noharvest,subhygric mature,136,6,11,0,U,4
1992,A4,noharvest,subhygric mature,136,6,15,17,U,3
1992,A4,noharvest,subhygric mature,136,6,14,0,U,4
1992,A4,noharvest,subhygric mature,136,6,13,0,U,4
1992,A4,noharvest,subhygric mature,136,6,52,33,Hw,3
1992,A4,noharvest,subhygric mature,136,6,19,42,U,3
1992,A4,noharvest,subhygric mature,137,7,19,8,Ep,3
1992,A4,noharvest,subhygric mature,137,7,10,14,Hw,2
