unique,Unit,Treatment,Block,Grid_Pt,Unique_plot,Line,Dist_m,Sp,Tag#,Diam_2019_cm,Decay_2019,length.new.fall.2019..m.,Length_2011_class,Meas_length_2011,Year,Notes.2019
1,C2,heavy,mesic mature,E050,1,1,5.2,U,301,10.8,3,NA,10,,2011,out of patch
2,C2,heavy,mesic mature,E050,1,1,8.6,U,302,18.5,4,NA,10,,2011,out of patch
3,C2,heavy,mesic mature,E050,1,1,9.5,U,303,11.8,3,NA,10,,2011,out of patch
4,C2,heavy,mesic mature,E050,1,1,28.3,U,304,10,3,NA,10,,2011,in patch
6,C2,heavy,mesic mature,E050,1,2,14.3,Hw,306,22.2,4,NA,5,,2011,
8,C2,heavy,mesic mature,E050,1,2,20.5,U,308,30,4,NA,10,,2011,
9,C2,heavy,mesic mature,E050,1,2,26.9,U,309,18,3,NA,10,,2011,
10,C2,heavy,mesic mature,E050,1,2,27.8,U,310,15.2,3,NA,5,10.9,2011,
11,C2,heavy,mesic mature,E050,1,2,28.2,U,311,14.8,3,NA,5,,2011,
14,C2,heavy,mesic mature,E050,1,2,28.8,U,314,15.2,4,NA,10,,2011,
15,C2,heavy,mesic mature,E050,1,3,1.3,U,315,14,4,NA,10,,2011,out of patch
16,C2,heavy,mesic mature,E050,1,3,4.3,U,316,35.8,4,NA,10,,2011,out of patch
17,C2,heavy,mesic mature,E050,1,3,7.7,U,317,11,4,NA,2,,2011,out of patch
18,C2,heavy,mesic mature,E050,1,3,10.5,Ep,318,26.8,4,NA,5,,2011,out of patch
19,C2,heavy,mesic mature,E050,1,3,11.9,Ep,319,22,4,NA,1,,2011,out of patch
22,C2,heavy,mesic mature,E050,1,3,18.2,U,323,17.8,4,NA,5,,2011,in patch
24,C2,heavy,mesic mature,D000,2,1,2.3,Hw,325,16.7,3,NA,5,,2011,
25,C2,heavy,mesic mature,D000,2,1,5.8,U,326,11.6,4,NA,2,,2011,
26,C2,heavy,mesic mature,D000,2,1,6.15,U,327,11.6,3,NA,2,,2011,
27,C2,heavy,mesic mature,D000,2,1,8.7,U,888,12.2,2,2,,,,
28,C2,heavy,mesic mature,D000,2,1,10.9,U,328,11.1,4,NA,1,,2011,
29,C2,heavy,mesic mature,D000,2,1,16.4,U,330,14.7,4,NA,2,,2011,no tag found
30,C2,heavy,mesic mature,D000,2,1,20.7,U,331,22.3,3,NA,2,,2011,
32,C2,heavy,mesic mature,D000,2,1,22.8,U,332,10.2,3,NA,2,,2011,
33,C2,heavy,mesic mature,D000,2,1,26.4,Hw,333,26.7,3,NA,10,,2011,
34,C2,heavy,mesic mature,D000,3,1,28.8,Ep,888,15.4,3,5,,,,
35,C2,heavy,mesic mature,D000,2,1,0.1,U,334,14.8,4,NA,2,,2011,Should be on transect 2
36,C2,heavy,mesic mature,D000,2,1,0.2,U,335,12.3,3,NA,5,5.9,2011,Should be on transect 2
37,C2,heavy,mesic mature,D000,2,2,1.1,U,336,20.2,4,NA,2,,2011,
38,C2,heavy,mesic mature,D000,2,2,2.4,U,337,21.9,3,NA,2,,2011,
39,C2,heavy,mesic mature,D000,2,2,3.8,U,338,11.8,3,NA,2,,2011,
40,C2,heavy,mesic mature,D000,2,2,4.5,U,339,14.5,4,NA,2,,2011,
41,C2,heavy,mesic mature,D000,2,2,9.6,U,340,18.3,4,NA,2,,2011,
42,C2,heavy,mesic mature,D000,2,2,10.1,U,341,10.7,4,NA,1,,2011,
43,C2,heavy,mesic mature,D000,2,2,10.5,U,342,10.6,4,NA,2,,2011,
44,C2,heavy,mesic mature,D000,2,2,19.6,U,343,16.6,4,NA,5,,2011,
47,C2,heavy,mesic mature,D000,2,2,0.3,U,346,19,4,NA,5,,2011,
48,C2,heavy,mesic mature,D000,2,2,1.7,U,347,11.7,3,NA,5,,2011,
49,C2,heavy,mesic mature,D000,2,3,2.6,U,348,17.8,3,NA,5,,2011,
51,C2,heavy,mesic mature,D000,2,3,5.7,U,350,14.4,4,NA,2,,2011,
52,C2,heavy,mesic mature,D000,2,3,6.6,U,351,11.5,4,NA,1,,2011,
53,C2,heavy,mesic mature,D000,2,3,8.4,U,352,15.8,4,NA,2,,2011,
54,C2,heavy,mesic mature,D000,2,3,9.2,U,353,14.6,3,NA,5,,2011,
55,C2,heavy,mesic mature,D000,2,3,9.5,U,354,12.8,4,NA,2,,2011,
57,C2,heavy,mesic mature,D000,2,3,12.1,U,355,11.4,4,NA,5,6.2,2011,
58,C2,heavy,mesic mature,D000,2,3,13.3,U,356,15.8,3,NA,2,,2011,
60,C2,heavy,mesic mature,D000,2,3,17.7,U,888,10.7,3,2.3,,,,
62,C2,heavy,mesic mature,D000,2,3,25.1,U,357,14.4,3,NA,2,,2011,
63,C2,heavy,mesic mature,D000,2,3,25.9,U,358,26.3,3,NA,5,,2011,
66,C2,heavy,mesic mature,G050,3,1,16.2,U,363,12,3,NA,2,,2011,
67,C2,heavy,mesic mature,G050,3,1,20.1,Hw,364,12,2,NA,10,,2011,
68,C2,heavy,mesic mature,G050,3,1,22.7,Hw,365,14,3,NA,10,,2011,no tag
69,C2,heavy,mesic mature,G050,3,2,8.05,Ep,366,23,3,NA,10,,2011,no tag
70,C2,heavy,mesic mature,G050,3,2,13.4,U,367,19,2,NA,5,,2011,
71,C2,heavy,mesic mature,G050,3,2,15.6,Hw,368,21,2,NA,5,,2011,
72,C2,heavy,mesic mature,G050,3,2,17.4,U,369,25,4,NA,5,,2011,
73,C2,heavy,mesic mature,G050,3,2,18.1,Ep,370,26,4,NA,2,,2011,
74,C2,heavy,mesic mature,G050,3,2,20.6,Hw,371,18,3,NA,10,18.3,2011,
75,C2,heavy,mesic mature,G050,3,2,22.2,Hw,372,25,2,NA,10,,2011,
76,C2,heavy,mesic mature,G050,3,2,26.9,U,373,20,3,NA,1,,2011,
77,C2,heavy,mesic mature,G050,3,2,29.9,U,374,15,4,NA,5,,2011,
78,C2,heavy,mesic mature,G050,3,3,0.1,U,375,11,3,NA,2,,2011,
79,C2,heavy,mesic mature,G050,3,3,1.1,U,376,17,4,NA,5,,2011,
80,C2,heavy,mesic mature,G050,3,3,3.6,U,888,49,1,22,,,,live tree tag 301
82,C2,heavy,mesic mature,G050,3,3,7.1,Sx,378,55,2,NA,10,,2011,
84,C2,heavy,mesic mature,G050,3,3,18.9,U,379,40,4,NA,5,,2011,
85,C2,heavy,mesic mature,G050,3,3,22.6,Hw,888,12,1,10,,,,
86,C2,heavy,mesic mature,G050,3,3,22.6,Bl,380,22,2,NA,10,,2011,
87,C2,heavy,mesic mature,G050,3,3,24.2,,888,28,2,15,,,,conifer spp
106,B3,heavy,submesic mature,D000,6,1,0.7,Hw,601,23.7,3,NA,10,,2011,
107,B3,heavy,submesic mature,D000,6,1,8.35,U,602,17.5,4,NA,10,16.8,2011,
108,B3,heavy,submesic mature,D000,6,1,13.7,Act,603,20.4,2,NA,10,,2011,
109,B3,heavy,submesic mature,D000,6,1,14.5,Act,604,29.6,3,NA,10,,2011,
110,B3,heavy,submesic mature,D000,6,1,14.7,U,605,20.4,4,NA,10,,2011,
111,B3,heavy,submesic mature,D000,6,1,15.1,U,606,32.6,3,NA,10,,2011,
112,B3,heavy,submesic mature,D000,6,1,17.6,U,607,17.6,3,NA,5,,2011,
113,B3,heavy,submesic mature,D000,6,1,21.3,U,608,14,4,NA,10,,2011,
114,B3,heavy,submesic mature,D000,6,1,26.3,Act,609,11.4,4,NA,10,,2011,
115,B3,heavy,submesic mature,D000,6,1,28.2,Act,610,12.2,3,NA,10,,2011,
118,B3,heavy,submesic mature,D000,6,2,13.1,U,613,21.1,3,NA,5,,2011,
120,B3,heavy,submesic mature,D000,6,2,20.1,U,615,22,4,NA,5,,2011,no tag or flagging
122,B3,heavy,submesic mature,D000,6,2,21.2,U,617,21.2,4,NA,2,,2011,no tag or flagging
125,B3,heavy,submesic mature,D000,6,3,3.7,Hw,888,20.2,2,11,,,,
129,B3,heavy,submesic mature,D000,6,3,18.1,U,622,19.8,4,NA,10,,2011,
130,B3,heavy,submesic mature,D000,6,3,20.7,U,623,19.1,3,NA,5,,2011,
131,B3,heavy,submesic mature,D000,6,3,21.3,U,624,19.7,3,NA,5,,2011,
133,C2,heavy,mesic mature,K100,7,1,3.57,Hw,888,18.9,1,10,,,,
134,C2,heavy,mesic mature,K100,7,1,3.65,Hw,628,21,2,NA,2,,2011,
145,C2,heavy,mesic mature,K100,7,3,4.5,U,639,45,4,NA,5,,2011,
147,C2,heavy,mesic mature,K100,7,3,19.8,U,642,56,4,NA,10,,2011,no tag
148,C2,heavy,mesic mature,K100,7,3,25.75,U,643,28,4,NA,10,,2011,no tag
149,C2,heavy,mesic mature,J200,8,1,3.35,Hw,644,30,4,NA,10,15.4,2011,
150,C2,heavy,mesic mature,J200,8,1,4.1,Hw,645,13,4,NA,2,,2011,
152,C2,heavy,mesic mature,J200,8,1,17.5,U,648,12,4,NA,1,,2011,
156,C2,heavy,mesic mature,J200,8,2,10.8,U,652,14,4,NA,2,,2011,
157,C2,heavy,mesic mature,J200,8,2,12,U,653,20,4,NA,2,,2011,
158,C2,heavy,mesic mature,J200,8,2,17.2,Hw,654,35,2,NA,10,20.6,2011,no tag
159,C2,heavy,mesic mature,J200,8,2,17.8,Bl,655,30,3,NA,2,,2011,no tag
161,C2,heavy,mesic mature,J200,8,2,24,,888,12,1,6,,,,deciduous spp
162,C2,heavy,mesic mature,J200,8,2,26.2,Hw,657,12,2,NA,5,,2011,no tag
163,C2,heavy,mesic mature,J200,8,2,26.1,U,658,18,3,NA,10,,2011,no tag
164,C2,heavy,mesic mature,J200,8,3,0,,888,34,2,10,,,,conifer spp
165,C2,heavy,mesic mature,J200,8,3,0.75,U,659,12,4,NA,2,,2011,
166,C2,heavy,mesic mature,J200,8,3,2.3,U,660,25,2,NA,5,,2011,
168,C2,heavy,mesic mature,J200,8,3,3.54,Hw,888,67,2,17.5,,,,
169,C2,heavy,mesic mature,J200,8,3,6.3,U,662,31,3,NA,2,,2011,
170,C2,heavy,mesic mature,J200,8,3,7.8,U,663,19,4,NA,2,3.2,2011,
171,C2,heavy,mesic mature,J200,8,3,10.4,U,664,29,3,NA,5,,2011,
172,C2,heavy,mesic mature,J200,8,3,11.4,U,665,17,3,NA,5,,2011,
173,C2,heavy,mesic mature,J200,8,3,11.7,U,666,15,3,NA,5,,2011,
174,C2,heavy,mesic mature,J200,8,3,11.79,Hw,888,24,2,19,,,,
175,C2,heavy,mesic mature,J200,8,3,17.7,U,888,16,4,1,,,,
176,C2,heavy,mesic mature,J200,8,3,17.8,U,667,18,3,NA,5,,2011,no tag
177,C2,heavy,mesic mature,J200,8,3,28.5,U,668,18,4,NA,1,,2011,
181,C2,heavy,mesic mature,F150,9,1,6.35,U,672,12.4,3,NA,5,,2011,
182,C2,heavy,mesic mature,F150,9,1,8.7,Ep,674,10.4,4,NA,5,9.5,2011,
183,C2,heavy,mesic mature,F150,9,1,14.3,Sx,676,14.3,2,NA,10,,2011,
184,C2,heavy,mesic mature,F150,9,1,14.5,Sx,677,19.3,2,NA,10,,2011,
185,C2,heavy,mesic mature,F150,9,1,16.15,Hw,678,11.9,4,NA,2,,2011,
186,C2,heavy,mesic mature,F150,9,1,20.3,Hw,679,17,2,NA,10,,2011,
188,C2,heavy,mesic mature,F150,9,1,26.5,U,681,26,4,NA,5,,2011,
190,C2,heavy,mesic mature,F150,9,2,5.5,Cw,683,11.6,2,NA,10,,2011,
191,C2,heavy,mesic mature,F150,9,2,8.6,Ep,684,17.1,4,NA,10,21.6,2011,
192,C2,heavy,mesic mature,F150,9,2,11.6,Ep,685,12.8,4,NA,5,,2011,
193,C2,heavy,mesic mature,F150,9,2,11.85,Hw,686,12.3,3,NA,5,,2011,
195,C2,heavy,mesic mature,F150,9,2,19.3,Sx,888,13,2,8,,,,
196,C2,heavy,mesic mature,F150,9,2,21,Hw,688,12.7,3,NA,2,,2011,
198,C2,heavy,mesic mature,F150,9,2,29.7,Cw,690,24.5,3,NA,1,,2011,
199,C2,heavy,mesic mature,F150,9,2,29.8,Cw,691,18.4,3,NA,1,,2011,
200,C2,heavy,mesic mature,F150,9,3,2,Ep,692,15.5,3,NA,10,,2011,
201,C2,heavy,mesic mature,F150,9,3,4.85,Hw,694,10,3,NA,5,6.1,2011,
203,C2,heavy,mesic mature,F150,9,3,5.25,Hw,695,12,3,NA,1,,2011,
205,C2,heavy,mesic mature,F150,9,3,9,Hw,888,12.1,1,22,,,,
207,C2,heavy,mesic mature,F150,9,3,13.2,Hw,698,16.8,3,NA,10,,2011,
208,C2,heavy,mesic mature,F150,9,3,14.3,Hw,699,19,2,NA,10,,2011,
209,C2,heavy,mesic mature,F150,9,3,14.5,Cw,700,11.2,4,NA,2,,2011,
211,C2,heavy,mesic mature,F150,9,3,22.4,U,2,10.5,3,NA,10,,2011,
212,C2,heavy,mesic mature,F150,9,3,27,Hw,3,19.1,2,NA,10,,2011,
213,C2,heavy,mesic mature,F150,9,3,28,Cw,4,14.9,2,NA,10,,2011,
214,C2,heavy,mesic mature,F150,9,3,28.4,Hw,888,42.3,2,22,,,,
215,C2,heavy,mesic mature,F150,9,3,28.8,ep,5,19.3,2,NA,10,,2011,
216,C2,heavy,mesic mature,F150,9,3,30,Hw,6,12,2,NA,5,,2011,"no tag of flagging, measured most likely candidate CWD along transect"
217,C2,heavy,mesic mature,B050,10,1,5.3,U,7,13.2,3,NA,2,,2011,
219,C2,heavy,mesic mature,B050,10,1,9.6,U,10,18.4,4,NA,1,,2011,
220,C2,heavy,mesic mature,B050,10,1,11.2,U,11,26,4,NA,5,8.7,2011,
221,C2,heavy,mesic mature,B050,10,1,11.35,Hw,12,10.1,3,NA,10,,2011,
222,C2,heavy,mesic mature,B050,10,1,11.8,U,13,11.3,4,NA,1,,2011,
224,C2,heavy,mesic mature,B050,10,1,15.5,U,15,14.4,4,NA,1,,2011,
225,C2,heavy,mesic mature,B050,10,1,18.95,U,16,11.7,4,NA,1,,2011,
229,C2,heavy,mesic mature,B050,10,2,11.25,U,20,10,4,NA,2,,2011,
230,C2,heavy,mesic mature,B050,10,2,18.7,U,21,11.3,4,NA,2,2.13,2011,
231,C2,heavy,mesic mature,B050,10,2,21.4,U,22,10,4,NA,1,,2011,
232,C2,heavy,mesic mature,B050,10,3,1.8,U,23,16.2,3,NA,1,,2011,
234,C2,heavy,mesic mature,B050,10,3,13.2,U,25,18.2,4,NA,2,,2011,
235,C2,heavy,mesic mature,B050,10,3,13.3,U,26,14.2,3,NA,2,,2011,
238,C2,heavy,mesic mature,B050,10,3,22.7,,888,13.2,4,7.5,,,,
240,C2,heavy,mesic mature,B050,10,3,27.9,,888,10,4,2.5,,,,
241,C2,heavy,mesic mature,B050,10,3,28,,888,17.4,3,1,,,,
243,C2,heavy,mesic mature,B050,10,3,29.3,U,28,15.9,3,NA,2,,2011,
246,C3,light,subhygric mature,H100,11,1,1.4,Hw,31,43,3,NA,10,,2011,
248,C3,light,subhygric mature,H100,11,1,4.4,Hw,33,15.8,3,NA,10,,2011,
251,C3,light,subhygric mature,H100,11,1,14.5,Hw,36,25,4,NA,10,,2011,
254,C3,light,subhygric mature,H100,11,1,22.6,Hw,39,27.2,3,NA,10,,2011,
255,C3,light,subhygric mature,H100,11,1,23.9,Bl,40,15.5,3,NA,10,16.9,2011,
259,C3,light,subhygric mature,H100,11,2,16.65,Hw,44,24.2,3,NA,10,,2011, Posssibly high rates of decomposition
260,C3,light,subhygric mature,H100,11,2,17.05,Hw,45,38.8,2,NA,10,,2011, Posssibly high rates of decomposition
261,C3,light,subhygric mature,H100,11,2,18.65,Bl,46,11.8,3,NA,10,,2011, Posssibly high rates of decomposition
262,C3,light,subhygric mature,H100,11,2,19.7,U,47,35.5,3,NA,10,,2011, Posssibly high rates of decomposition
263,C3,light,subhygric mature,H100,11,2,21.15,Hw,48,16.2,3,NA,10,,2011, Posssibly high rates of decomposition
264,C3,light,subhygric mature,H100,11,2,26.5,Hw,49,17.8,3,NA,10,,2011, Posssibly high rates of decomposition
267,C3,light,subhygric mature,H100,11,3,4.4,U,52,14.8,4,NA,10,,2011,
268,C3,light,subhygric mature,H100,11,3,4.9,Hw,53,23,3,NA,10,,2011,
269,C3,light,subhygric mature,H100,11,3,5.95,U,54,16.8,4,NA,2,,2011,
270,C3,light,subhygric mature,H100,11,3,5.7,Hw,55,13.5,4,NA,2,,2011,
271,C3,light,subhygric mature,H100,11,3,13.25,Hw,56,25.2,4,NA,10,,2011,
274,C3,light,subhygric mature,H100,11,3,14.55,Hw,59,15.8,3,NA,5,,2011,
275,C3,light,subhygric mature,H100,11,3,15.3,U,60,18.8,4,NA,10,15.7,2011,
276,C3,light,subhygric mature,H100,11,3,15.3,U,61,23,4,NA,2,,2011,
277,C3,light,subhygric mature,H100,11,3,17.6,U,62,20,4,NA,5,,2011,
278,C3,light,subhygric mature,H100,11,3,19.5,Hw,63,33.5,3,NA,10,,2011,
279,C3,light,subhygric mature,H100,11,3,19.4,U,64,24,3,NA,5,,2011,
284,C3,light,subhygric mature,G100,12,1,10.9,U,70,27,3,NA,10,,2011,
285,C3,light,subhygric mature,G100,12,1,12.9,Hw,71,27.8,3,NA,10,,2011,
286,C3,light,subhygric mature,G100,12,1,14.8,U,72,18.5,4,NA,10,,2011,
287,C3,light,subhygric mature,G100,12,1,16.1,U,73,44.5,4,NA,10,,2011,
288,C3,light,subhygric mature,G100,12,1,17.9,U,74,18,4,NA,5,,2011,
289,C3,light,subhygric mature,G100,12,1,21.1,U,75,16.2,4,NA,10,,2011,
290,C3,light,subhygric mature,G100,12,1,27.1,U,76,38,4,NA,10,,2011,
294,C3,light,subhygric mature,G100,12,2,19.8,U,80,58,4,NA,5,,2011,
295,C3,light,subhygric mature,G100,12,2,24.8,U,82,34,3,NA,10,,2011,
296,C3,light,subhygric mature,G100,12,3,4.3,Bl,83,17.2,3,NA,10,,2011,
297,C3,light,subhygric mature,G100,12,3,7.8,U,84,15.5,4,NA,10,,2011,
300,C3,light,subhygric mature,G100,12,3,8.7,Hw,87,11,4,NA,10,,2011,
301,C3,light,subhygric mature,G100,12,3,11.5,U,88,44.2,4,NA,10,29.9,2011,
302,C3,light,subhygric mature,G100,12,3,21.8,U,89,20,3,NA,5,,2011,
304,C3,light,subhygric mature,F100,13,1,3.2,U,91,13,4,NA,5,,2011,
305,C3,light,subhygric mature,F100,13,1,3.7,Hw,92,14.2,4,NA,5,,2011,
306,C3,light,subhygric mature,F100,13,1,4.6,Hw,93,28.8,3,NA,10,,2011,
307,C3,light,subhygric mature,F100,13,1,4.7,Ep,94,22.2,4,NA,5,,2011,
309,C3,light,subhygric mature,F100,13,1,9.5,Hw,96,32.2,4,NA,10,,2011,
310,C3,light,subhygric mature,F100,13,1,12.4,U,97,18.2,4,NA,5,8.2,2011,
311,C3,light,subhygric mature,F100,13,1,14.7,U,98,30.2,4,NA,5,,2011,
312,C3,light,subhygric mature,F100,13,1,16.7,U,99,28.2,3,NA,5,,2011,
313,C3,light,subhygric mature,F100,13,1,17,U,100,30,4,NA,1,,2011,
316,C3,light,subhygric mature,F100,13,2,11.5,U,553,12.2,3,NA,1,,2011,no cwd in patch
317,C3,light,subhygric mature,F100,13,2,28.9,U,554,22,4,NA,1,,2011,no cwd in patch
319,C3,light,subhygric mature,F100,13,3,1.9,U,556,21.2,3,NA,10,,2011,
320,C3,light,subhygric mature,F100,13,3,2,U,557,11.2,4,NA,5,7.9,2011,
322,C3,light,subhygric mature,F100,13,3,7.4,Hw,559,13,4,NA,10,,2011,
323,C3,light,subhygric mature,F100,13,3,7.5,Hw,560,26.5,4,NA,10,,2011,
324,C3,light,subhygric mature,F100,13,3,12.3,Hw,561,19.8,2,NA,10,,2011,
325,C3,light,subhygric mature,F100,13,3,13.6,Hw,562,14.5,4,NA,2,,2011,
327,C3,light,subhygric mature,F100,13,3,16.8,Hw,564,14.5,4,NA,5,,2011,
330,C3,light,subhygric mature,F100,13,3,21.8,U,568,11.8,3,NA,5,8.8,2011,
332,C3,light,subhygric mature,F100,13,3,25.2,U,570,11,4,NA,5,,2011,
333,C3,light,subhygric mature,F100,13,3,26.3,Hw,571,13,3,NA,2,,2011,
334,C3,light,subhygric mature,F100,13,3,27.7,Hw,572,12,4,NA,5,,2011,
335,C3,light,subhygric mature,F100,13,3,29.4,Hw,573,19.8,4,NA,10,,2011,
337,B3,heavy,submesic mature,F300,14,1,10.2,U,2,24.8,3,NA,5,,2011,
338,B3,heavy,submesic mature,F300,14,1,13.5,Act,3,17.3,3,NA,10,,2011,
339,B3,heavy,submesic mature,F300,14,1,14.2,U,4,12.1,4,NA,2,,2011,
341,B3,heavy,submesic mature,F300,14,1,19.9,U,6,21.2,3,NA,10,,2011,"no tag, but flagged"
342,B3,heavy,submesic mature,F300,14,1,20.5,U,49,10.7,3,NA,5,,2011,
343,B3,heavy,submesic mature,F300,14,1,20.7,U,50,22,3,NA,5,,2011,
345,B3,heavy,submesic mature,F300,14,2,0.5,U,8,21,3,NA,10,15.6,2011,
346,B3,heavy,submesic mature,F300,14,2,9.2,U,9,19.5,3,NA,5,,2011,
349,B3,heavy,submesic mature,F300,14,3,5.7,U,48,10.3,3,NA,2,,2011,
352,B3,heavy,submesic mature,F300,14,3,14.9,U,888,18.3,3,15,,,,7
353,B3,heavy,submesic mature,F300,14,3,15,U,888,17.4,3,15,,,,3
355,B3,heavy,submesic mature,F300,14,3,17.45,U,17,15,2,NA,5,,2011,
356,B3,heavy,submesic mature,F300,14,3,19.2,Act,18,30.5,2,NA,10,,2011,
357,D5,light,mesic oldgrowth,D200,15,1,2.35,U,51,11.1,4,NA,1,1.6,2011,
358,D5,light,mesic oldgrowth,D200,15,1,4.7,U,52,28,4,NA,2,,2011,
359,D5,light,mesic oldgrowth,D200,15,1,6,Hw,888,10.3,2,13,,,,
362,D5,light,mesic oldgrowth,D200,15,1,10.95,Hw,56,30.5,2,NA,10,,2011,
363,D5,light,mesic oldgrowth,D200,15,1,13.45,Ba,57,17.9,3,NA,10,,2011,
364,D5,light,mesic oldgrowth,D200,15,1,14,U,58,11.7,3,NA,1,,2011,
365,D5,light,mesic oldgrowth,D200,15,1,14.3,U,59,47.1,3,NA,5,,2011,
367,D5,light,mesic oldgrowth,D200,15,1,24,U,61,11,4,NA,1,,2011,
370,D5,light,mesic oldgrowth,D200,15,2,6.55,Hw,64,10.7,3,NA,2,,2011,Bearing about 152 degrees ln 2
373,D5,light,mesic oldgrowth,D200,15,2,14.64,U,67,12.1,3,NA,10,,2011,Bearing about 152 degrees ln 2
374,D5,light,mesic oldgrowth,D200,15,2,16.15,U,68,36.2,3,NA,5,,2011,Bearing about 152 degrees ln 2
375,D5,light,mesic oldgrowth,D200,15,2,17.4,Hw,69,10.6,3,NA,10,,2011,Bearing about 152 degrees ln 2
377,D5,light,mesic oldgrowth,D200,15,2,17.85,U,71,12.7,4,NA,10,,2011,Bearing about 152 degrees ln 2
378,D5,light,mesic oldgrowth,D200,15,2,20.8,Hw,72,10.5,2,NA,10,12.4,2011,Bearing about 152 degrees ln 2
382,D5,light,mesic oldgrowth,D200,15,2,27.5,Hw,76,10,3,NA,5,,2011,Bearing about 152 degrees ln 2
383,D5,light,mesic oldgrowth,D200,15,3,9.45,U,77,11.2,3,NA,1,,2011,
384,D5,light,mesic oldgrowth,D200,15,3,16.9,Hw,78,10.4,2,NA,5,,2011,
385,D5,light,mesic oldgrowth,D200,15,3,17.6,U,79,32.7,4,NA,2,,2011,
387,D5,light,mesic oldgrowth,D200,15,3,19.75,U,81,50.5,3,NA,5,,2011,
388,D5,light,mesic oldgrowth,D200,15,3,26.95,Hw,82,19,2,NA,5,,2011,
389,D5,light,mesic oldgrowth,G200,17,1,4,Hw,83,16,3,NA,1,,2011,
390,D5,light,mesic oldgrowth,G200,17,1,4.5,U,84,12.4,3,NA,5,,2011,
391,D5,light,mesic oldgrowth,G200,17,1,9.7,U,888,27.3,2,18,,,,
393,D5,light,mesic oldgrowth,G200,17,1,19.95,U,86,43.3,4,NA,2,,2011,
394,D5,light,mesic oldgrowth,G200,17,1,22.3,U,87,14,3,NA,10,,2011,
395,D5,light,mesic oldgrowth,G200,17,1,27.4,U,88,17,4,NA,2,,2011,
396,D5,light,mesic oldgrowth,G200,17,2,1,Hw,89,34.8,2,NA,5,,2011,"bearing for ln 2, about 310 degrees "
398,D5,light,mesic oldgrowth,G200,17,2,5.45,U,91,34.4,2,NA,10,,2011,"bearing for ln 2, about 310 degrees "
401,D5,light,mesic oldgrowth,G200,17,2,11.2,Hw,95,40,2,NA,10,,2011,"bearing for ln 2, about 310 degrees "
404,D5,light,mesic oldgrowth,G200,17,2,19.8,U,98,22.7,2,NA,10,,2011,"bearing for ln 2, about 310 degrees "
405,D5,light,mesic oldgrowth,G200,17,2,29.7,Hw,99,43.1,2,NA,10,,2011,"bearing for ln 2, about 310 degrees "
406,D5,light,mesic oldgrowth,G200,17,3,2.6,Hw,19,12,3,NA,2,,2011,
407,D5,light,mesic oldgrowth,G200,17,3,6.1,Hw,20,37.2,3,NA,10,,2011,
408,D5,light,mesic oldgrowth,G200,17,3,6.4,Hw,21,33.9,3,NA,2,,2011,
409,D5,light,mesic oldgrowth,G200,17,3,9.65,U,22,13.3,3,NA,5,5.15,2011,
410,D5,light,mesic oldgrowth,G200,17,3,11.8,U,23,12.2,2,NA,5,,2011,
411,D5,light,mesic oldgrowth,G200,17,3,16.4,U,24,24.5,3,NA,2,,2011,
412,D5,light,mesic oldgrowth,G200,17,3,21.4,U,25,12,2,NA,5,,2011,
413,D5,light,mesic oldgrowth,G200,17,3,25.3,U,26,29,3,NA,5,,2011,
414,D5,light,mesic oldgrowth,G200,17,3,26.5,Hw,27,36.5,2,NA,10,,2011,
415,D5,light,mesic oldgrowth,G200,17,3,27.15,Hw,28,46.8,2,NA,10,,2011,
417,B3,heavy,submesic mature,L000,18,1,3.6,U,339,16.6,3,NA,1,,2011,
418,B3,heavy,submesic mature,L000,18,1,15.1,Hw,888,12.6,1,12,,,,
419,B3,heavy,submesic mature,L000,18,1,21.6,Ep,340,11.3,4,NA,5,,2011,
420,B3,heavy,submesic mature,L000,18,1,30,U,341,10.4,2,NA,10,,2011,
421,B3,heavy,submesic mature,L000,18,2,2.8,Hw,342,10,3,NA,5,,2011,
423,B3,heavy,submesic mature,L000,18,2,6,U,344,16.6,3,NA,10,,2011,
424,B3,heavy,submesic mature,L000,18,2,6.3,U,345,17.3,3,NA,2,,2011,
426,B3,heavy,submesic mature,L000,18,2,9.8,U,347,10.5,2,NA,5,,2011,
427,B3,heavy,submesic mature,L000,18,2,12.8,Hw,348,11.1,2,NA,10,11.8,2011,
428,B3,heavy,submesic mature,L000,18,2,14,U,349,14.5,3,NA,5,,2011,
431,B3,heavy,submesic mature,L000,18,3,7.9,U,352,19.7,3,NA,5,,2011,
435,B3,heavy,submesic mature,K050,19,1,0.3,U,301,20.9,3,NA,10,,2011,
436,B3,heavy,submesic mature,K050,19,1,0.65,U,302,28.1,2,NA,10,,2011,
437,B3,heavy,submesic mature,K050,19,1,,Hw,888,22.4,1,16,,,,
438,B3,heavy,submesic mature,K050,19,1,7.5,Hw,303,14.1,4,NA,5,,2011,
441,B3,heavy,submesic mature,K050,19,1,19.8,Ep,306,16.9,4,NA,2,,2011,
442,B3,heavy,submesic mature,K050,19,1,20.5,Hw,307,20.7,2,NA,10,,2011,
443,B3,heavy,submesic mature,K050,19,1,21.7,U,888,20.4,2,18,,,,
445,B3,heavy,submesic mature,K050,19,1,24.8,U,888,11.1,2,8,,,,
446,B3,heavy,submesic mature,K050,19,1,26.2,Hw,888,23,2,14,,,,
447,B3,heavy,submesic mature,K050,19,1,27.5,Hw,308,11.2,2,NA,2,,2011,
