Year,Unit,Treatment,Block,TreatmentUnit,TreatmentType,TreatmentUnitType,Plot,Subplot,CWD_piece,Sp,Decay,Diam1m,Diam2m,large_diam,small_diam,Elev1,Elev2,high_elev,low_elev,Lngth2bndry1,Lngth2bndry2,LngthInPlot,Lngth2end,Bark,Growth
2018,B3-3-O,heavy,submesic mature,B3,B3-3,B3 O,3,O,20,U,3,0.16,0.09,0.16,0.09,0,0,0,0,0,0,1.6,1.6,0,3
2018,D3-2,noharvest,mesic oldgrowth,D3,D3-2,D3,2,,5,U,4,0.334,0.131,0.334,0.131,0,0,0,0,5.2,0,5.2,6.7,0,3
2018,D3-2,noharvest,mesic oldgrowth,D3,D3-2,D3,2,,1,U,4,0.037,0.27,0.27,0.037,18,0,18,0,8,19.4,11.4,22.6,0,3
2018,A2-4,light,submesic mature,A2,A2-4,A2,4,,5,U,3,0.244,0.073,0.244,0.073,0,20,20,0,4.3,0,4.3,14.5,0,2
2018,B3-1-M,heavy,submesic mature,B3,B3-1,B3 M,1,M,3,Act,3,0.131,0.1,0.131,0.1,0,0,0,0,2,0,2,8.3,0,0
2018,C2-0-O,heavy,mesic mature,C2,C2-0,C2 O,0,O,17,U,3,0.137,0.124,0.137,0.124,0,0,0,0,1.6,0,1.6,3.1,0,3
2018,B4-4,clearcut,mesic mature,B4,B4-4,B4,4,,22,U,3,0.069,0.146,0.146,0.069,0,10,10,0,0,0,2.1,2.1,0,3
2018,B2-4-O,heavy,subhygric mature,B2,B2-4,B2 O,4,O,6,U,4,0.06,0.106,0.106,0.06,0,0,0,0,3.7,0,3.7,4.7,0,3
2018,B2-4-M,heavy,subhygric mature,B2,B2-4,B2 M,4,M,1,U,3,0.108,0.144,0.144,0.108,45,0,45,0,1.7,0,1.7,2,0,1
2018,A2-0,light,submesic mature,A2,A2-0,A2,0,,8,U,5,0.248,0.225,0.248,0.225,0,0,0,0,0,0,7.2,7.2,0,3
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,44,Pl,3,0.11,0.1,0.11,0.1,0,28,28,0,0,0,2.5,2.5,1,2
2018,B2-1-M,heavy,subhygric mature,B2,B2-1,B2 M,1,M,22,Hw,4,0.072,0.15,0.15,0.072,0,0,0,0,2,0,2,11.4,2,1
2018,B2-4-O,heavy,subhygric mature,B2,B2-4,B2 O,4,O,2,U,4,0.118,0.144,0.144,0.118,1,0,1,0,1.6,0,1.6,2.4,0,1
2018,D3-2,noharvest,mesic oldgrowth,D3,D3-2,D3,2,,16,Hw,2,0.41,0.225,0.41,0.225,7,0,7,0,4,0,4,15.3,3,0
2018,A3-2,clearcut,subhygric mature,A3,A3-2,A3,2,,36,Cw,1,0.01,0.102,0.102,0.01,205,12,205,12,0,0,5.3,5.3,3,1
2018,B3-2-O,heavy,submesic mature,B3,B3-2,B3 O,2,O,22,U,4,0.12,0.079,0.12,0.079,0,5,5,0,2.7,0,2.7,3.4,0,3
2018,D3-2,noharvest,mesic oldgrowth,D3,D3-2,D3,2,,13,Hw,3,0.414,0.325,0.414,0.325,0,0,0,0,3.4,12.9,9.5,19.7,3,2
2018,B5-1,light,mesic mature,B5,B5-1,B5,1,,5,Ep,3,0.2,0.264,0.264,0.2,26,0,26,0,5,0,5,6.3,2,2
2018,C3-0,light,subhygric mature,C3,C3-0,C3,0,,11,Hw,1,0.047,0.271,0.271,0.047,65,0,65,0,2.3,0,2.3,13.7,3,2
2018,D3-3,noharvest,mesic oldgrowth,D3,D3-3,D3,3,,7,Hw,1,0.01,0.142,0.142,0.01,50,0,50,0,8.9,0,8.9,10.2,3,1
2018,A1-0,clearcut,submesic mature,A1,A1-0,A1,0,,13,U,4,0.145,0.084,0.145,0.084,0,0,0,0,0,0,2,2,0,3
2018,D3-3,noharvest,mesic oldgrowth,D3,D3-3,D3,3,,5,Hw,1,0.172,0.01,0.172,0.01,7,88,88,7,10,0,10,13.2,3,1
2018,A4-2,noharvest,subhygric mature,A4,A4-2,A4,2,,25,Hw,2,0.11,0.02,0.11,0.02,22,20,22,20,4.5,0,4.5,12.7,3,0
2018,B2-1-M,heavy,subhygric mature,B2,B2-1,B2 M,1,M,18,Hw,4,0.12,0.13,0.13,0.12,0,0,0,0,0,0,1.8,1.8,1,3
2018,C2-1-M,heavy,mesic mature,C2,C2-1,C2 M,1,M,1,Hw,3,0.183,0.085,0.183,0.085,0,32,32,0,1.4,0,1.4,9.2,2,3
2018,C2-4-M,heavy,mesic mature,C2,C2-4,C2 M,4,M,9,U,4,0.057,0.113,0.113,0.057,7,20,20,7,0,0,3.6,3.6,0,3
2018,A1-2,clearcut,submesic mature,A1,A1-2,A1,2,,13,U,3,0.13,0.147,0.147,0.13,0,17,17,0,0,0,1.5,1.5,0,3
2018,C3-4,light,subhygric mature,C3,C3-4,C3,4,,20,Hw,2,0.303,0.041,0.303,0.041,0,70,70,0,3,0,3,12.3,3,2
2018,A1-4,clearcut,submesic mature,A1,A1-4,A1,4,,7,U,3,0.032,0.127,0.127,0.032,0,0,0,0,3.4,0,3.4,8.7,0,3
2018,D3-3,noharvest,mesic oldgrowth,D3,D3-3,D3,3,,9,Hw,3,0.071,0.484,0.484,0.071,16,20,20,16,1.6,0,1.6,29.2,2,3
2018,A3-3,clearcut,subhygric mature,A3,A3-3,A3,3,,11,U,4,0.088,0.3,0.3,0.088,0,0,0,0,2.8,3.4,0.6,6.4,0,3
2018,B5-4,light,mesic mature,B5,B5-4,B5,4,,1,Ep,3,0.04,0.21,0.21,0.04,10,27,27,10,2,0,2,21.5,3,3
2018,B5-2,light,mesic mature,B5,B5-2,B5,2,,3,U,3,0.093,0.345,0.345,0.093,0,0,0,0,2.7,5.4,2.7,6.5,0,3
2018,A2-3,light,submesic mature,A2,A2-3,A2,3,,3,U,4,0.109,0.134,0.134,0.109,2,0,2,0,1.6,11.2,9.6,22.7,0,3
2018,B2-4-M,heavy,subhygric mature,B2,B2-4,B2 M,4,M,15,Hw,4,0.078,0.163,0.163,0.078,8,0,8,0,1.8,0,1.8,3.4,2,2
2018,D3-3,noharvest,mesic oldgrowth,D3,D3-3,D3,3,,2,Hw,3,0.232,0.062,0.232,0.062,0,129,129,0,7.7,0,7.7,14.5,1,0
2018,D3-3,noharvest,mesic oldgrowth,D3,D3-3,D3,3,,8,Bl,3,0.387,0.205,0.387,0.205,0,0,0,0,8.5,0,8.5,22.2,1,1
2018,B2-3-O,heavy,subhygric mature,B2,B2-3,B2 O,3,O,1,Hw,2,0.12,0.034,0.12,0.034,0,30,30,0,2.5,6.3,3.8,14.4,3,1
2018,B3-2-O,heavy,submesic mature,B3,B3-2,B3 O,2,O,20,U,4,0.13,0.1,0.13,0.1,0,0,0,0,2.2,0,2.2,3.9,0,3
2018,D3-3,noharvest,mesic oldgrowth,D3,D3-3,D3,3,,10,Hw,3,0.476,0.105,0.476,0.105,70,0,70,0,2.1,12,9.9,28.6,2,3
2018,C2-4-O,heavy,mesic mature,C2,C2-4,C2 O,4,O,15,U,3,0.126,0.138,0.138,0.126,0,0,0,0,0,0,1.7,1.7,0,3
2018,B2-4-O,heavy,subhygric mature,B2,B2-4,B2 O,4,O,10,U,4,0.107,0.12,0.12,0.107,0,10,10,0,0,0,2.3,2.3,0,3
2018,B5-1,light,mesic mature,B5,B5-1,B5,1,,4,Ep,4,0.237,0.31,0.31,0.237,0,0,0,0,0.4,0,0.4,4.2,2,0
2018,C3-3,light,subhygric mature,C3,C3-3,C3,3,,33,Sx,3,0.254,0.281,0.281,0.254,0,47,47,0,0,0,4.7,4.7,0,0
2018,D3-3,noharvest,mesic oldgrowth,D3,D3-3,D3,3,,1,Hw,2,0.02,0.7,0.7,0.02,17,25,25,17,11.9,22.1,10.2,27.3,2,3
2018,C1-2,noharvest,mesic mature,C1,C1-2,C1,2,,11,U,3,0.192,0.22,0.22,0.192,30,0,30,0,0.7,0,0.7,11.1,0,3
2018,B3-0-M,heavy,submesic mature,B3,B3-0,B3 M,0,M,2,Ep,4,0.094,0.14,0.14,0.094,0,0,0,0,0,0,2.1,2.1,1,3
2018,A3-4,clearcut,subhygric mature,A3,A3-4,A3,4,,20,U,3,0.165,0.165,0.165,0.165,0,0,0,0,0,0,1.1,1.1,3,0
2018,B3-2-O,heavy,submesic mature,B3,B3-2,B3 O,2,O,4,Hw,3,0.246,0.12,0.246,0.12,0,0,0,0,0.8,0,0.8,22.1,0,3
2018,B2-3-M,heavy,subhygric mature,B2,B2-3,B2 M,3,M,28,Hw,1,0.01,0.127,0.127,0.01,2,0,2,0,3.7,0,3.7,13.9,3,1
2018,A4-4,noharvest,subhygric mature,A4,A4-4,A4,4,,21,U,4,0.1,0.107,0.107,0.1,7,0,7,0,0,0,2.8,2.8,0,3
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,21,Pl,3,0.143,0.15,0.15,0.143,0,17,17,0,1.4,0,1.4,3,2,0
2018,A4-3,noharvest,subhygric mature,A4,A4-3,A4,3,,1,U,4,0.136,0.13,0.136,0.13,0,0,0,0,0,0,1.7,1.7,0,3
2018,C2-0-O,heavy,mesic mature,C2,C2-0,C2 O,0,O,12,Ep,3,0.13,0.122,0.13,0.122,0,0,0,0,0,0,1.9,1.9,1,3
2018,B3-2-O,heavy,submesic mature,B3,B3-2,B3 O,2,O,13,U,4,0.05,0.116,0.116,0.05,0,0,0,0,0,0,3.8,3.8,0,3
2018,D3-4,noharvest,mesic oldgrowth,D3,D3-4,D3,4,,10,Hw,1,0.183,0.01,0.183,0.01,0,80,80,0,0.5,0,0.5,12.8,3,0
2018,C2-3-O,heavy,mesic mature,C2,C2-3,C2 O,3,O,2,U,3,0.11,0.06,0.11,0.06,0,0,0,0,0,0,3.9,3.9,0,2
2018,A3-2,clearcut,subhygric mature,A3,A3-2,A3,2,,13,Ep,4,0.108,0.15,0.15,0.108,0,0,0,0,0,0,1.8,1.8,1,2
2018,C3-0,light,subhygric mature,C3,C3-0,C3,0,,18,U,3,0.139,0.229,0.229,0.139,0,8,8,0,0,0,8,8,0,2
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,18,U,3,0.16,0.161,0.161,0.16,0,73,73,0,1.2,0,1.2,2,0,1
2018,A4-0,noharvest,subhygric mature,A4,A4-0,A4,0,,11,Hw,2,0.133,0.154,0.154,0.133,47,0,47,0,0,0,1.5,1.5,3,2
2018,B5-1,light,mesic mature,B5,B5-1,B5,1,,1,U,4,0.229,0.226,0.229,0.226,0,0,0,0,0,0,6.2,6.2,2,0
2018,D3-4,noharvest,mesic oldgrowth,D3,D3-4,D3,4,,8,Cw,4,0.109,0.065,0.109,0.065,0,0,0,0,0,0,1.5,1.5,0,3
2018,B3-0-M,heavy,submesic mature,B3,B3-0,B3 M,0,M,15,Hw,1,0.106,0.01,0.106,0.01,17,60,60,17,0,0,5.5,5.5,3,0
2018,B3-4-M,heavy,submesic mature,B3,B3-4,B3 M,4,M,2,Hw,4,0.21,0.245,0.245,0.21,0,0,0,0,0,0,0.6,0.6,3,3
2018,B2-1-O,heavy,subhygric mature,B2,B2-1,B2 O,1,O,17,Ep,4,0.125,0.02,0.125,0.02,0,5,5,0,3.9,0,3.9,12.7,3,2
2018,B1-2,noharvest,submesic mature,B1,B1-2,B1,2,,13,Hw,2,0.17,0.31,0.31,0.17,0,0,0,0,0.5,0,0.5,11.4,3,1
2018,B2-1-M,heavy,subhygric mature,B2,B2-1,B2 M,1,M,15,Hw,2,0.12,0.042,0.12,0.042,17,220,220,17,3.9,0,3.9,12.9,0,3
2018,A2-0,light,submesic mature,A2,A2-0,A2,0,,12,Hw,3,0.414,0.356,0.414,0.356,0,0,0,0,0,0,2,2,3,3
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,46,Hw,3,0.01,0.11,0.11,0.01,0,0,0,0,5.2,0,5.2,12.3,2,1
2018,B3-1-M,heavy,submesic mature,B3,B3-1,B3 M,1,M,8,U,3,0.188,0.101,0.188,0.101,0,0,0,0,1.4,0,1.4,5.4,0,3
2018,D3-4,noharvest,mesic oldgrowth,D3,D3-4,D3,4,,2,U,3,0.105,0.049,0.105,0.049,0,0,0,0,2,0,2,4.6,0,3
2018,C1-2,noharvest,mesic mature,C1,C1-2,C1,2,,6,Act,3,0.387,0.1,0.387,0.1,0,26,26,0,0.4,0,0.4,28.6,1,2
2018,B2-0-M,heavy,subhygric mature,B2,B2-0,B2 M,0,M,16,U,4,0.121,0.1,0.121,0.1,0,0,0,0,2.6,0,2.6,13.1,0,3
2018,B5-3,light,mesic mature,B5,B5-3,B5,3,,12,Cw,3,0.215,0.055,0.215,0.055,20,111,111,20,5.2,7.4,2.2,14.5,0,0
2018,A3-1,clearcut,subhygric mature,A3,A3-1,A3,1,,13,U,4,0.106,0.134,0.134,0.106,0,0,0,0,0,0,2.2,2.2,0,3
2018,C1-2,noharvest,mesic mature,C1,C1-2,C1,2,,4,U,3,0.05,0.101,0.101,0.05,7,30.3,30.3,7,5.1,0,5.1,12.3,0,1
2018,D3-4,noharvest,mesic oldgrowth,D3,D3-4,D3,4,,1,Hw,3,0.09,0.144,0.144,0.09,28,0,28,0,1.8,0,1.8,5.4,2,3
2018,B5-1,light,mesic mature,B5,B5-1,B5,1,,10,Ep,4,0.19,0.25,0.25,0.19,0,0,0,0,0,0,5.7,5.7,1,3
2018,D3-4,noharvest,mesic oldgrowth,D3,D3-4,D3,4,,6,U,4,0.2,0.184,0.2,0.184,0,0,0,0,0,0,0.8,0.8,0,3
2018,D3-4,noharvest,mesic oldgrowth,D3,D3-4,D3,4,,3,U,3,0.105,0.113,0.113,0.105,22,0,22,0,0,0,2.8,2.8,0,3
2018,A3-4,clearcut,subhygric mature,A3,A3-4,A3,4,,5,U,4,0.132,0.1,0.132,0.1,0,0,0,0,2.4,0,2.4,3.5,0,2
2018,D3-4,noharvest,mesic oldgrowth,D3,D3-4,D3,4,,11,U,3,0.147,0.187,0.187,0.147,13,0,13,0,0,0,2.6,2.6,0,3
2018,A2-2,light,submesic mature,A2,A2-2,A2,2,,4,Hw,1,0.247,0.01,0.247,0.01,2,57,57,2,9.9,0,9.9,22.6,3,2
2018,A1-0,clearcut,submesic mature,A1,A1-0,A1,0,,15,U,4,0.1,0.113,0.113,0.1,10,0,10,0,0,0,4,4,0,3
2018,A1-3,clearcut,submesic mature,A1,A1-3,A1,3,,16,U,4,0.161,0.085,0.161,0.085,0,0,0,0,2,0,2,3.1,0,3
2018,D3-4,noharvest,mesic oldgrowth,D3,D3-4,D3,4,,12,Cw,4,0.187,0.109,0.187,0.109,0,0,0,0,0,0,4,4,0,3
2018,D3-4,noharvest,mesic oldgrowth,D3,D3-4,D3,4,,7,Cw,4,0.093,0.228,0.228,0.093,35,0,35,0,3.9,0,3.9,12,1,3
2018,C1-3,noharvest,mesic mature,C1,C1-3,C1,3,,14,Hw,2,0.205,0.075,0.205,0.075,20,162,162,20,14.3,12.9,1.4,20.6,3,0
2018,B4-2,clearcut,mesic mature,B4,B4-2,B4,2,,11,U,4,0.142,0.13,0.142,0.13,0,0,0,0,1.8,0,1.8,4.5,0,3
2018,C2-0-O,heavy,mesic mature,C2,C2-0,C2 O,0,O,18,Hw,3,0.11,0.121,0.121,0.11,0,5,5,0,2.5,0,2.5,4.5,2,3
2018,A1-4,clearcut,submesic mature,A1,A1-4,A1,4,,8,Hw,3,0.034,0.132,0.132,0.034,0,5,5,0,3.6,0,3.6,6.2,1,2
2018,B2-4-M,heavy,subhygric mature,B2,B2-4,B2 M,4,M,19,Hw,3,0.1,0.085,0.1,0.085,0,53,53,0,3.9,0,3.9,6.5,1,1
2018,A2-0,light,submesic mature,A2,A2-0,A2,0,,3,Hw,2,0.211,0.046,0.211,0.046,0,1.4,1.4,0,5.5,0,5.5,14.9,3,0
2018,D3-4,noharvest,mesic oldgrowth,D3,D3-4,D3,4,,13,Cw,2,0.609,0.265,0.609,0.265,0,0,0,0,16.7,18,1.3,30.4,3,3
2018,C1-2,noharvest,mesic mature,C1,C1-2,C1,2,,17,U,5,0.11,0.118,0.118,0.11,24,0,24,0,0,0,2.6,2.6,0,2
2018,B2-0-M,heavy,subhygric mature,B2,B2-0,B2 M,0,M,8,U,4,0.112,0.086,0.112,0.086,0,20,20,0,0,0,3.4,3.4,0,2
2018,B1-3,noharvest,submesic mature,B1,B1-3,B1,3,,16,U,3,0.121,0.081,0.121,0.081,0,16,16,0,3.2,0,3.2,5,0,2
2018,C2-4-O,heavy,mesic mature,C2,C2-4,C2 O,4,O,6,Cw,4,0.165,0.135,0.165,0.135,100,0,100,0,0,0,1.5,1.5,2,2
2018,A1-1,clearcut,submesic mature,A1,A1-1,A1,1,,15,U,4,0.08,0.174,0.174,0.08,0,25,25,0,0,0,6.1,6.1,0,3
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,45,Pl,3,0.1,0.11,0.11,0.1,6,12,12,6,3.1,0,3.1,3.7,1,2
2018,C2-0-O,heavy,mesic mature,C2,C2-0,C2 O,0,O,13,Hw,4,0.01,0.1,0.1,0.01,10,0,10,0,6.8,0,6.8,10.7,1,3
2018,B2-4-M,heavy,subhygric mature,B2,B2-4,B2 M,4,M,20,Hw,3,0.121,0.075,0.121,0.075,20,12,20,12,0,0,3.4,3.4,2,2
2018,B2-4-M,heavy,subhygric mature,B2,B2-4,B2 M,4,M,10,Hw,4,0.14,0.01,0.14,0.01,20,23,23,20,3.5,0,3.5,13.7,2,2
2018,B2-2-M,heavy,subhygric mature,B2,B2-2,B2 M,2,M,19,U,4,0.102,0.14,0.14,0.102,0,0,0,0,2.3,0,2.3,3.7,0,3
2018,B3-0-O,heavy,submesic mature,B3,B3-0,B3 O,0,O,6,Act,4,0.078,0.11,0.11,0.078,0,0,0,0,0,0,3.8,3.8,0,3
2018,C1-1,noharvest,mesic mature,C1,C1-1,C1,1,,12,Hw,2,0.1,0.099,0.1,0.099,90,21,90,21,0,0,3.5,3.5,3,0
2018,A3-2,clearcut,subhygric mature,A3,A3-2,A3,2,,2,Act,2,0.11,0.02,0.11,0.02,0,30,30,0,0,0,5.6,5.6,2,0
2018,B3-1-M,heavy,submesic mature,B3,B3-1,B3 M,1,M,18,U,3,0.114,0.168,0.168,0.114,30,16,30,16,1.7,0,1.7,4.7,0,1
2018,A1-0,clearcut,submesic mature,A1,A1-0,A1,0,,16,U,4,0.11,0.164,0.164,0.11,0,0,0,0,0,0,1.2,1.2,0,3
2018,D4-0-M,heavy,mesic oldgrowth,D4,D4-0,D4 M,0,M,2,Hw,3,0.1,0.081,0.1,0.081,0,0,0,0,0.8,0,0.8,3.8,1,1
2018,D4-0-M,heavy,mesic oldgrowth,D4,D4-0,D4 M,0,M,10,Hw,2,0.127,0.07,0.127,0.07,0,60,60,0,0.9,0,0.9,2.7,2,1
2018,B4-4,clearcut,mesic mature,B4,B4-4,B4,4,,9,U,3,0.169,0.125,0.169,0.125,0,0,0,0,0,0,1.6,1.6,0,3
2018,B1-4,noharvest,submesic mature,B1,B1-4,B1,4,,30,Hw,3,0.18,0.109,0.18,0.109,10,20,20,10,1.6,0,1.6,11.2,2,1
2018,A1-0,clearcut,submesic mature,A1,A1-0,A1,0,,17,U,4,0.141,0.144,0.144,0.141,0,0,0,0,0,0,1,1,0,3
2018,B2-0-O,heavy,subhygric mature,B2,B2-0,B2 O,0,O,22,U,4,0.16,0.183,0.183,0.16,0,0,0,0,0,0,1.2,1.2,0,3
2018,B4-4,clearcut,mesic mature,B4,B4-4,B4,4,,1,Ep,4,0.181,0.122,0.181,0.122,0,12,12,0,1.5,0,1.5,8.4,3,2
2018,C2-2-O,heavy,mesic mature,C2,C2-2,C2 O,2,O,3,U,3,0.105,0.117,0.117,0.105,11,0,11,0,0,0,2.9,2.9,0,2
2018,B5-3,light,mesic mature,B5,B5-3,B5,3,,15,U,3,0.01,0.25,0.25,0.01,75,0,75,0,5.9,16.2,10.3,20.5,0,1
2018,A4-2,noharvest,subhygric mature,A4,A4-2,A4,2,,11,Hw,4,0.08,0.11,0.11,0.08,0,0,0,0,3.9,0,3.9,5,1,3
2018,B1-4,noharvest,submesic mature,B1,B1-4,B1,4,,14,Hw,2,0.114,0.02,0.114,0.02,80,10,80,10,5.4,0,5.4,13.6,3,0
2018,B2-1-O,heavy,subhygric mature,B2,B2-1,B2 O,1,O,18,Hw,1,0.01,0.14,0.14,0.01,0,0,0,0,3.7,0,3.7,13.4,2,1
2018,B2-1-M,heavy,subhygric mature,B2,B2-1,B2 M,1,M,12,Hw,4,0.14,0.11,0.14,0.11,10,0,10,0,0,0,2.3,2.3,1,3
2018,C2-2-M,heavy,mesic mature,C2,C2-2,C2 M,2,M,11,Hw,4,0.21,0.15,0.21,0.15,0,0,0,0,0,0,1.1,1.1,1,1
2018,B5-3,light,mesic mature,B5,B5-3,B5,3,,7,Cw,3,0.022,0.322,0.322,0.022,62,48,62,48,0,0,10.5,10.5,0,1
2018,B2-4-O,heavy,subhygric mature,B2,B2-4,B2 O,4,O,13,Hw,3,0.148,0.114,0.148,0.114,0,0,0,0,2.1,0,2.1,2.8,1,3
2018,D4-0-M,heavy,mesic oldgrowth,D4,D4-0,D4 M,0,M,22,Hw,2,0.02,0.12,0.12,0.02,34,5,34,5,1.3,0,1.3,2.5,2,0
2018,D4-0-M,heavy,mesic oldgrowth,D4,D4-0,D4 M,0,M,11,U,3,0.085,0.12,0.12,0.085,0,0,0,0,0,0,2.7,2.7,0,3
2018,A2-2,light,submesic mature,A2,A2-2,A2,2,,28,Hw,3,0.211,0.05,0.211,0.05,29,24,29,24,2,0,2,13.8,1,3
2018,C3-0,light,subhygric mature,C3,C3-0,C3,0,,7,Hw,1,0.01,0.248,0.248,0.01,90,130,130,90,7.2,0,7.2,20.2,3,0
2018,A4-4,noharvest,subhygric mature,A4,A4-4,A4,4,,23,Hw,4,0.122,0.035,0.122,0.035,0,10,10,0,4.6,0,4.6,4.9,1,3
2018,B2-2-M,heavy,subhygric mature,B2,B2-2,B2 M,2,M,11,Hw,4,0.106,0.04,0.106,0.04,0,0,0,0,5.8,0,5.8,9,2,2
2018,D4-0-M,heavy,mesic oldgrowth,D4,D4-0,D4 M,0,M,16,Hw,3,0.066,0.12,0.12,0.066,0,0,0,0,0,0,4.4,4.4,2,3
2018,D4-0-M,heavy,mesic oldgrowth,D4,D4-0,D4 M,0,M,15,Hw,3,0.34,0.042,0.34,0.042,0,0,0,0,16.4,17.5,1.1,23.7,2,3
2018,C2-2-M,heavy,mesic mature,C2,C2-2,C2 M,2,M,19,U,4,0.2,0.187,0.2,0.187,0,0,0,0,0,0,1,1,0,1
2018,A3-2,clearcut,subhygric mature,A3,A3-2,A3,2,,24,Ep,4,0.203,0.165,0.203,0.165,0,0,0,0,0,0,1.1,1.1,2,3
2018,A3-2,clearcut,subhygric mature,A3,A3-2,A3,2,,23,U,4,0.2,0.188,0.2,0.188,0,0,0,0,1,0,1,1.6,0,3
2018,B3-1-M,heavy,submesic mature,B3,B3-1,B3 M,1,M,10,Hw,4,0.169,0.159,0.169,0.159,12,0,12,0,1.4,0,1.4,2.6,0,3
2018,C3-2,light,subhygric mature,C3,C3-2,C3,2,,10,U,4,0.172,0.118,0.172,0.118,5,0,5,0,0.5,10,9.5,10.7,0,3
2018,A2-4,light,submesic mature,A2,A2-4,A2,4,,14,Hw,1,0.083,0.18,0.18,0.083,34,0,34,0,3,0,3,12.2,3,2
2018,B3-4-O,heavy,submesic mature,B3,B3-4,B3 O,4,O,7,Hw,4,0.146,0.192,0.192,0.146,0,0,0,0,1.3,0,1.3,1.8,2,3
2018,D4-0-M,heavy,mesic oldgrowth,D4,D4-0,D4 M,0,M,8,Hw,3,0.08,0.24,0.24,0.08,0,0,0,0,2.5,0,2.5,19.3,2,3
2018,A3-1,clearcut,subhygric mature,A3,A3-1,A3,1,,4,U,4,0.127,0.13,0.13,0.127,0,0,0,0,0,0,2.3,2.3,0,3
2018,B4-2,clearcut,mesic mature,B4,B4-2,B4,2,,12,U,3,0.01,0.103,0.103,0.01,23,0,23,0,7.1,0,7.1,8.8,0,2
2018,B3-0-M,heavy,submesic mature,B3,B3-0,B3 M,0,M,17,Ep,4,0.21,0.121,0.21,0.121,0,0,0,0,1.3,0,1.3,4.1,3,0
2018,A1-1,clearcut,submesic mature,A1,A1-1,A1,1,,17,U,3,0.094,0.122,0.122,0.094,10,0,10,0,1.8,0,1.8,6.7,0,3
2018,C2-1-M,heavy,mesic mature,C2,C2-1,C2 M,1,M,10,Hw,4,0.137,0.121,0.137,0.121,34,0,34,0,0,0,2.3,2.3,1,3
2018,B2-3-O,heavy,subhygric mature,B2,B2-3,B2 O,3,O,14,Hw,3,0.12,0.087,0.12,0.087,11,0,11,0,0,0,3.5,3.5,3,2
2018,C3-4,light,subhygric mature,C3,C3-4,C3,4,,10,U,3,0.228,0.058,0.228,0.058,5,0,5,0,1.8,3.7,1.9,10.8,0,3
2018,B5-3,light,mesic mature,B5,B5-3,B5,3,,9,Act,3,0.184,0.116,0.184,0.116,0,33,33,0,0,0,9.6,9.6,0,1
2018,A3-3,clearcut,subhygric mature,A3,A3-3,A3,3,,13,U,4,0.112,0.19,0.19,0.112,0,0,0,0,1.6,0,1.6,3.6,0,3
2018,C2-2-O,heavy,mesic mature,C2,C2-2,C2 O,2,O,24,U,4,0.115,0.058,0.115,0.058,0,0,0,0,0,0,4.7,4.7,1,2
2018,D4-0-M,heavy,mesic oldgrowth,D4,D4-0,D4 M,0,M,17,Hw,3,0.06,0.16,0.16,0.06,0,7,7,0,5.6,0,5.6,7.6,1,3
2018,C3-3,light,subhygric mature,C3,C3-3,C3,3,,29,Sx,2,0.093,0.16,0.16,0.093,21,0,21,0,2.3,0,2.3,13.2,3,0
2018,A3-4,clearcut,subhygric mature,A3,A3-4,A3,4,,15,Dr,1,0.105,0.01,0.105,0.01,0,20,20,0,1.5,8.6,7.1,10.1,3,0
2018,D4-0-M,heavy,mesic oldgrowth,D4,D4-0,D4 M,0,M,20,Hw,3,0.06,0.24,0.24,0.06,4,0,4,0,0.5,5.3,4.8,14.2,1,2
2018,C2-2-O,heavy,mesic mature,C2,C2-2,C2 O,2,O,8,U,4,0.15,0.158,0.158,0.15,0,2,2,0,0,0,1.7,1.7,0,3
2018,D4-0-M,heavy,mesic oldgrowth,D4,D4-0,D4 M,0,M,18,Hw,4,0.141,0.25,0.25,0.141,0,0,0,0,3.6,0,3.6,5,1,3
2018,B5-1,light,mesic mature,B5,B5-1,B5,1,,12,Ep,4,0.24,0.239,0.24,0.239,0,0,0,0,0,0,4.4,4.4,1,3
2018,A2-1,light,submesic mature,A2,A2-1,A2,1,,3,Hw,1,0.229,0.02,0.229,0.02,40,400,400,40,1.6,4.1,2.5,17,3,0
2018,B1-4,noharvest,submesic mature,B1,B1-4,B1,4,,18,Hw,4,0.31,0.26,0.31,0.26,0,0,0,0,0,0,0.5,0.5,3,1
2018,B5-1,light,mesic mature,B5,B5-1,B5,1,,3,U,3,0.17,0.192,0.192,0.17,0,0,0,0,5.2,0,5.2,6.8,3,2
2018,D4-0-M,heavy,mesic oldgrowth,D4,D4-0,D4 M,0,M,9,Hw,3,0.09,0.396,0.396,0.09,0,0,0,0,1.9,0,1.9,29.3,2,3
2018,B2-1-M,heavy,subhygric mature,B2,B2-1,B2 M,1,M,3,Hw,3,0.023,0.14,0.14,0.023,33,0,33,0,4.1,0,4.1,14.7,3,0
2018,C2-1-O,heavy,mesic mature,C2,C2-1,C2 O,1,O,4,U,2,0.124,0.047,0.124,0.047,2.4,6,6,2.4,4.7,0,4.7,11.7,0,3
2018,A3-2,clearcut,subhygric mature,A3,A3-2,A3,2,,33,U,3,0.06,0.111,0.111,0.06,0,21,21,0,0,0,5.2,5.2,0,2
