Year,Unit,Treatment,Block,Unique_plot,Grid_Pt,Line,Dist_m,Tag#,Sp,Decay,Diam_cm,Ht_cm,Tilt_deg,Length_class,Meas_length,Notes
2011,C3,light,subhygric mature,13,F100,1,12.4,97,U,2.5,17.2,3,9,5,8.2,
2011,C3,light,subhygric mature,13,F100,1,14.7,98,U,2,30.9,0,6,5,,
2011,C3,light,subhygric mature,13,F100,1,16.7,99,U,2,28.7,5,4,5,,
2011,C3,light,subhygric mature,13,F100,1,17,100,U,2,30.9,0,10,1,,
2011,B3,heavy,submesic mature,14,F300,2,0.5,8,U,3,21.4,0,8,10,15.6,
2011,B3,heavy,submesic mature,14,F300,2,9.2,9,U,3,20.9,2,4,5,,
2011,B3,heavy,submesic mature,14,F300,2,13,10,U,5,30.6,0,2,2,,
2011,B3,heavy,submesic mature,14,F300,2,27.6,11,U,3,25.4,0,1,5,,
2011,B3,heavy,submesic mature,14,F300,3,5.7,48,U,2.5,9.7,16,4,2,,tags #12 and #13 broken
2011,B3,heavy,submesic mature,14,F300,3,7.4,14,U,3,22.7,0,4,2,,
2011,B3,heavy,submesic mature,14,F300,3,8.4,15,U,4,24.4,0,8,2,,
2011,B3,heavy,submesic mature,14,F300,3,16.6,16,U,4,13.7,0,1,1,,
2011,B3,heavy,submesic mature,14,F300,3,17.45,17,U,2,16.4,1,3,5,,
2011,B3,heavy,submesic mature,14,F300,3,19.2,18,Act,1,30.9,19,2,10,,
2011,B3,heavy,submesic mature,14,F300,1,0.05,1,U,5,22.5,0,4,2,,
2011,B3,heavy,submesic mature,14,F300,1,10.2,2,U,3,23.3,2,4,5,,
2011,B3,heavy,submesic mature,14,F300,1,13.5,3,Act,2,18,15,6,10,,
2011,B3,heavy,submesic mature,14,F300,1,14.2,4,U,3,15,10,5,2,,
2011,B3,heavy,submesic mature,14,F300,1,17,5,U,3,8,29,26,2,,
2011,B3,heavy,submesic mature,14,F300,1,19.9,6,U,3,27.9,22,5,10,,
2011,B3,heavy,submesic mature,14,F300,1,20.5,49,U,3,11,52,2,5,,
2011,B3,heavy,submesic mature,14,F300,1,20.7,50,U,3,22.2,5,3,5,,
2011,B3,heavy,submesic mature,14,F300,1,25.6,7,U,4,8.4,7,0,1,,
2011,D5,light,mesic oldgrowth,15,D200,2,2.99,63,U,2,9.2,3,8,1,,
2011,D5,light,mesic oldgrowth,15,D200,2,6.55,64,Hw,2.5,10.9,0,3,2,,
2011,D5,light,mesic oldgrowth,15,D200,2,10.3,65,U,4,12.2,0,14,1,,
2011,D5,light,mesic oldgrowth,15,D200,2,11.05,66,Hw,1,8.9,8,9,10,,
2011,D5,light,mesic oldgrowth,15,D200,2,14.64,67,U,3,12.4,0,8,10,,
2011,D5,light,mesic oldgrowth,15,D200,2,16.15,68,U,3,31.8,0,0,5,,
2011,D5,light,mesic oldgrowth,15,D200,2,17.4,69,Hw,2,10.3,0,4,10,,
2011,D5,light,mesic oldgrowth,15,D200,2,16.63,70,U,5,19.5,0,6,5,,
2011,D5,light,mesic oldgrowth,15,D200,2,17.85,71,U,4,16,0,5,10,,
2011,D5,light,mesic oldgrowth,15,D200,2,20.8,72,Hw,1,10.7,24,10,10,12.4,
2011,D5,light,mesic oldgrowth,15,D200,2,22,73,U,4,8.7,16,29,2,,
2011,D5,light,mesic oldgrowth,15,D200,2,26,74,Hw,3.5,10.6,0,18,5,,
2011,D5,light,mesic oldgrowth,15,D200,2,26.2,75,Hw,2.5,9,0,15,2,,
2011,D5,light,mesic oldgrowth,15,D200,2,27.5,76,Hw,2.5,10.3,0,6,5,,
2011,D5,light,mesic oldgrowth,15,D200,3,9.45,77,U,3,10.7,0,5,1,,
2011,D5,light,mesic oldgrowth,15,D200,3,16.9,78,Hw,2,12,0,3,5,,
2011,D5,light,mesic oldgrowth,15,D200,3,17.6,79,U,3.5,26.2,0,4,2,,
2011,D5,light,mesic oldgrowth,15,D200,3,18.8,80,U,2.5,10.9,0,6,1,,
2011,D5,light,mesic oldgrowth,15,D200,3,19.75,81,U,3,42,0,8,5,,
2011,D5,light,mesic oldgrowth,15,D200,3,26.95,82,Hw,1,19,17,6,5,,
2011,D5,light,mesic oldgrowth,15,D200,1,2.35,51,U,3.5,10,8,9,1,1.6,
2011,D5,light,mesic oldgrowth,15,D200,1,4.7,52,U,3,30.7,0,13,2,,
2011,D5,light,mesic oldgrowth,15,D200,1,6.05,53,U,2.5,7.5,9,8,2,,
2011,D5,light,mesic oldgrowth,15,D200,1,10.3,55,U,3,8.7,0,1,1,,
2011,D5,light,mesic oldgrowth,15,D200,1,10.95,56,Hw,1,29.2,18,6,10,,
2011,D5,light,mesic oldgrowth,15,D200,1,13.45,57,Ba,2.5,19.8,47,14,10,,
2011,D5,light,mesic oldgrowth,15,D200,1,14,58,U,2,43.5,0,5,1,,
2011,D5,light,mesic oldgrowth,15,D200,1,14.3,59,U,2,43.5,2,6,5,,
2011,D5,light,mesic oldgrowth,15,D200,1,23.8,60,U,3.5,24.2,0,17,2,,
2011,D5,light,mesic oldgrowth,15,D200,1,24,61,U,4,11.8,0,37,1,,
2011,D5,light,mesic oldgrowth,15,D200,1,27.65,62,U,4,11.8,0,15,2,4.5,
2011,D5,light,mesic oldgrowth,17,G200,2,1,89,Hw,2,38.8,0,3,5,,
2011,D5,light,mesic oldgrowth,17,G200,2,3.6,90,Ba,4,11.4,0,5,2,,
2011,D5,light,mesic oldgrowth,17,G200,2,5.45,91,U,2,36.4,0,3,10,,
2011,D5,light,mesic oldgrowth,17,G200,2,8.7,93,U,3,9.9,0,19,2,2.55,
2011,D5,light,mesic oldgrowth,17,G200,2,9.5,94,U,3,7.5,0,2,1,,
2011,D5,light,mesic oldgrowth,17,G200,2,11.2,95,Hw,2,43.4,26,2,10,,
2011,D5,light,mesic oldgrowth,17,G200,2,15.6,96,U,3,8,0,5,2,,
2011,D5,light,mesic oldgrowth,17,G200,2,16.3,97,U,3,8.4,17,37,2,,
2011,D5,light,mesic oldgrowth,17,G200,2,19.8,98,U,2,23.6,20,4,10,,
2011,D5,light,mesic oldgrowth,17,G200,2,29.7,99,Hw,1,43.4,13,12,10,,
2011,D5,light,mesic oldgrowth,17,G200,3,2.6,19,Hw,3,13.1,0,3,2,,
2011,D5,light,mesic oldgrowth,17,G200,3,6.1,20,Hw,2,36.5,9,1,10,,
2011,D5,light,mesic oldgrowth,17,G200,3,6.4,21,Hw,3,35.5,0,24,2,,
2011,D5,light,mesic oldgrowth,17,G200,3,9.65,22,U,3,16.1,36,4,5,5.15,
2011,D5,light,mesic oldgrowth,17,G200,3,11.8,23,U,2,11.9,22,4,5,,
2011,D5,light,mesic oldgrowth,17,G200,3,16.4,24,U,3,40.6,0,4,2,,
2011,D5,light,mesic oldgrowth,17,G200,3,21.4,25,U,2,13,24,9,5,,
2011,D5,light,mesic oldgrowth,17,G200,3,25.3,26,U,3,29.2,30,3,5,,
2011,D5,light,mesic oldgrowth,17,G200,3,26.5,27,Hw,2,36.7,65,5,10,,
2011,D5,light,mesic oldgrowth,17,G200,3,27.15,28,Hw,2,46.2,0,2,10,,
2011,D5,light,mesic oldgrowth,17,G200,1,4,83,Hw,2,16.4,0,4,1,,
2011,D5,light,mesic oldgrowth,17,G200,1,4.5,84,U,2,14.5,5,2,5,,
2011,D5,light,mesic oldgrowth,17,G200,1,12.7,85,U,3,17.2,0,5,10,,
2011,D5,light,mesic oldgrowth,17,G200,1,19.95,86,U,3,38.9,0,6,2,,
2011,D5,light,mesic oldgrowth,17,G200,1,22.3,87,U,3,14.9,0,5,10,,
2011,D5,light,mesic oldgrowth,17,G200,1,27.4,88,U,4,18.9,0,6,2,,
2011,B3,heavy,submesic mature,18,L000,2,2.8,342,Hw,2.5,12.8,0,2,5,,
2011,B3,heavy,submesic mature,18,L000,2,2.9,343,U,2.5,13.7,0,10,2,,
2011,B3,heavy,submesic mature,18,L000,2,6,344,U,2.5,16.7,15,7,10,,
2011,B3,heavy,submesic mature,18,L000,2,6.3,345,U,3,16,0,13,2,,
2011,B3,heavy,submesic mature,18,L000,2,7.1,346,U,3,10,0,0,2,,
2011,B3,heavy,submesic mature,18,L000,2,9.8,347,U,2,10.2,0,10,5,,green foliage
2011,B3,heavy,submesic mature,18,L000,2,12.8,348,Hw,1.5,11.3,36,7,10,11.8,
2011,B3,heavy,submesic mature,18,L000,2,14,349,U,3,18.2,2,4,5,,
2011,B3,heavy,submesic mature,18,L000,2,14.7,350,U,4,8.5,2,20,2,,
2011,B3,heavy,submesic mature,18,L000,3,7.9,352,U,3,19.6,3,0,5,,
2011,B3,heavy,submesic mature,18,L000,3,9.8,353,U,3,8,5,15,2,,
2011,B3,heavy,submesic mature,18,L000,3,23.6,354,U,3,13.4,0,4,2,,
2011,B3,heavy,submesic mature,18,L000,3,25.8,355,U,4,20,0,12,2,,
2011,B3,heavy,submesic mature,18,L000,1,1.95,338,U,3,10.8,0,6,1,,
2011,B3,heavy,submesic mature,18,L000,1,3.6,339,U,3,18.5,0,7,1,,
2011,B3,heavy,submesic mature,18,L000,1,21.6,340,Ep,3,9.6,0,2,5,,
2011,B3,heavy,submesic mature,18,L000,1,30,341,U,2,10.6,50,10,10,,
2011,B3,heavy,submesic mature,19,K050,2,0.6,310,Hw,2,9.4,1,4,2,3.5,
2011,B3,heavy,submesic mature,19,K050,2,7.2,311,U,2,11.3,0,11,10,,
2011,B3,heavy,submesic mature,19,K050,2,10.3,312,U,2,9.2,14,9,10,,
2011,B3,heavy,submesic mature,19,K050,2,17.4,313,Hw,2.5,16.4,100,33,2,,
2011,B3,heavy,submesic mature,19,K050,2,26.8,314,Hw,2,15.6,30,3,10,,
2011,B3,heavy,submesic mature,19,K050,3,1.4,315,U,2,21.3,25,17,10,,
2011,B3,heavy,submesic mature,19,K050,3,3,316,U,3,10.3,55,2,10,,
2011,B3,heavy,submesic mature,19,K050,3,3.6,317,Bl,2.5,17.2,29,7,10,,
2011,B3,heavy,submesic mature,19,K050,3,4.2,318,U,3,9.3,15,2,1,,
2011,B3,heavy,submesic mature,19,K050,3,10.7,319,U,4,27.3,0,2,1,,
2011,B3,heavy,submesic mature,19,K050,3,11.5,320,U,2.5,10,5,4,10,19.8,
2011,B3,heavy,submesic mature,19,K050,3,11.6,321,U,4,18.5,0,12,1,,
2011,B3,heavy,submesic mature,19,K050,3,12.7,322,Hw,2.5,25,45,17,10,,
2011,B3,heavy,submesic mature,19,K050,3,13.9,323,U,2,11.4,17,11,5,,
2011,B3,heavy,submesic mature,19,K050,3,14.3,324,U,3,14.5,0,4,5,,
2011,B3,heavy,submesic mature,19,K050,3,16.3,325,Ep,5,17,0,0,5,,
2011,B3,heavy,submesic mature,19,K050,3,17,326,U,3,11,0,3,10,,
2011,B3,heavy,submesic mature,19,K050,3,17.5,327,U,2,14,11,0,10,,
2011,B3,heavy,submesic mature,19,K050,3,20.1,328,U,3,18.9,28,3,10,,
2011,B3,heavy,submesic mature,19,K050,3,20.8,329,Hw,2.5,13.7,23,23,10,,
2011,B3,heavy,submesic mature,19,K050,3,21.7,330,U,2,28.1,15,3,10,12.8,
2011,B3,heavy,submesic mature,19,K050,3,23.6,331,U,2,11,0,7,1,,
2011,B3,heavy,submesic mature,19,K050,3,25.9,332,U,3,10.8,5,10,10,,
2011,B3,heavy,submesic mature,19,K050,3,26.6,333,U,2.5,13.5,0,4,5,,
2011,B3,heavy,submesic mature,19,K050,3,27.5,334,U,3,20.4,0,14,5,,
2011,B3,heavy,submesic mature,19,K050,3,28.5,335,U,2.5,8.3,25,18,5,,
2011,B3,heavy,submesic mature,19,K050,3,29.1,336,U,3,15.7,18,3,10,,
2011,B3,heavy,submesic mature,19,K050,3,29.5,337,U,3,16,5,3,10,,
2011,B3,heavy,submesic mature,19,K050,1,0.3,301,U,2,21.2,27,15,10,,
2011,B3,heavy,submesic mature,19,K050,1,0.65,302,U,2,28.2,5,16,10,,
2011,B3,heavy,submesic mature,19,K050,1,7.5,303,Hw,4,20.3,0,15,5,,
2011,B3,heavy,submesic mature,19,K050,1,13,304,U,4,12.5,0,26,2,,
2011,B3,heavy,submesic mature,19,K050,1,17,305,U,5,34,0,0,5,,
2011,B3,heavy,submesic mature,19,K050,1,19.8,306,Ep,4,15.5,0,12,2,,
2011,B3,heavy,submesic mature,19,K050,1,20.5,307,Hw,2,20.2,39,2,10,,
2011,B3,heavy,submesic mature,19,K050,1,27.5,308,Hw,1,11.4,23,14,2,,
2011,B3,heavy,submesic mature,19,K050,1,27.7,309,U,2,26,0,7,10,,
2011,A2,light,submesic mature,20,B150,1,1.6,301,U,2,32.5,0,0,10,,
2011,A2,light,submesic mature,20,B150,1,1.85,302,U,2,14.3,0,5,10,,
2011,A2,light,submesic mature,20,B150,1,12,304,Hw,3,9.3,0,11,1,,
2011,A2,light,submesic mature,20,B150,1,14.1,305,U,2,31.2,0,7,10,,
2011,A2,light,submesic mature,20,B150,1,18.2,306,Hw,2,10.9,8,4,5,,
2011,A2,light,submesic mature,20,B150,1,24.35,307,U,2.5,12.2,0,2,1,,
2011,A2,light,submesic mature,20,B150,1,25.8,308,U,3,10.4,0,10,2,,
2011,A2,light,submesic mature,20,B150,1,26.7,309,Hw,3,25.7,0,11,2,,
2011,A2,light,submesic mature,20,B150,1,29.8,310,U,2,25.7,0,5,1,1.8,
2011,A2,light,submesic mature,20,B150,2,0.37,311,U,2,21.3,0,15,2,,
2011,A2,light,submesic mature,20,B150,2,3.15,312,U,4,20.9,0,0,5,,
2011,A2,light,submesic mature,20,B150,2,13.9,313,U,5,23.1,0,9,2,,
2011,A2,light,submesic mature,20,B150,2,15.15,314,U,2,16.5,11,10,5,,
2011,A2,light,submesic mature,20,B150,2,20.5,315,Hw,1,21.7,5,7,5,,
2011,A2,light,submesic mature,20,B150,2,22.8,316,U,2,29.9,8,1,10,,
2011,A2,light,submesic mature,20,B150,2,23.3,317,U,2,22.3,5,5,10,,
2011,A2,light,submesic mature,20,B150,2,25.2,318,Hw,1,33.2,145,10,10,,
2011,A2,light,submesic mature,20,B150,3,0.8,319,Ep,3,10.2,0,33,1,,
2011,A2,light,submesic mature,20,B150,3,1.9,320,U,2,26.2,0,0,5,9.8,
2011,A2,light,submesic mature,20,B150,3,6.5,321,U,3,11,0,5,10,,
2011,A2,light,submesic mature,20,B150,3,18.4,322,U,2,17.6,7,3,10,,
2011,A2,light,submesic mature,20,B150,3,23.6,323,Hw,2,12.2,18,10,5,,
2011,A2,light,submesic mature,20,B150,3,24,324,Hw,2,11.4,29,10,5,,
2011,A2,light,submesic mature,20,B150,3,24.5,325,U,4.5,58.3,0,0,10,,
2011,A2,light,submesic mature,21,D200,1,2.4,326,U,3,12.4,0,0,2,,
2011,A2,light,submesic mature,21,D200,1,7.6,327,U,4,13.6,0,2,2,,
2011,A2,light,submesic mature,21,D200,1,12.8,328,U,5,43,0,0,10,,
2011,A2,light,submesic mature,21,D200,1,18.35,329,Cw,1,13.6,14,3,5,,
2011,A2,light,submesic mature,21,D200,1,23.35,330,Hw,1,17.9,14,7,10,,
2011,A2,light,submesic mature,21,D200,2,1.15,331,Hw,2,12.1,5,5,10,,
2011,A2,light,submesic mature,21,D200,2,6.05,332,U,2.5,12,0,5,5,,
2011,A2,light,submesic mature,21,D200,2,13.3,333,U,4.5,36.9,0,0,5,,
2011,A2,light,submesic mature,21,D200,2,13.85,334,Hw,3,11.9,15,3,5,,
2011,A2,light,submesic mature,21,D200,2,14,335,Ep,3,11.9,17,10,2,3.44,
2011,A2,light,submesic mature,21,D200,2,14.5,336,U,2.5,9.2,8,7,2,,
2011,A2,light,submesic mature,21,D200,2,18.2,337,U,4.5,57.4,0,0,10,,
2011,A2,light,submesic mature,21,D200,2,19.7,338,Ep,3,8.1,0,12,10,,
2011,A2,light,submesic mature,21,D200,2,21.3,339,U,4,20.3,0,0,1,,
2011,A2,light,submesic mature,21,D200,2,24.4,340,Hw,2,10.1,18,3,2,,
2011,A2,light,submesic mature,21,D200,2,27,341,Hw,2.5,38,25,3,10,,
2011,A2,light,submesic mature,21,D200,2,27.5,342,Ep,3,12.5,22,17,5,,
2011,A2,light,submesic mature,21,D200,2,28,343,U,3,17.9,20,10,10,,
2011,A2,light,submesic mature,21,D200,2,28.4,344,Ep,3,10.5,0,0,2,,
2011,A2,light,submesic mature,21,D200,2,28.2,361,U,3,10,0,0,5,,
2011,A2,light,submesic mature,21,D200,2,28.6,362,U,3,16,0,0,5,,
2011,A2,light,submesic mature,21,D200,2,29.6,345,Hw,3,9.2,22,5,10,20.5,
2011,A2,light,submesic mature,21,D200,3,0.1,346,Ep,2,11.7,7,7,10,,"piece forked, same as 347"
2011,A2,light,submesic mature,21,D200,3,0.45,347,Ep,2,11.5,0,7,10,,"piece forked, same as 346"
2011,A2,light,submesic mature,21,D200,3,1.05,348,U,3,10.2,0,0,1,,
2011,A2,light,submesic mature,21,D200,3,4.1,349,Hw,2,7.5,9,10,10,,
2011,A2,light,submesic mature,21,D200,3,7.9,350,Ep,1,14.8,42,2,10,,"barely alive, foliage sprouting on one branch"
2011,A2,light,submesic mature,21,D200,3,10.9,351,U,3,7.4,0,10,10,,
2011,A2,light,submesic mature,21,D200,3,12.3,352,Ep,1,27.2,11,5,10,,
2011,A2,light,submesic mature,21,D200,3,12.9,353,Hw,1,22.2,5,7,10,,
2011,A2,light,submesic mature,21,D200,3,13.2,354,Hw,1,31.2,0,7,10,,
2011,A2,light,submesic mature,21,D200,3,14.8,355,Ep,3,15.7,3,7,5,6.9,
2011,A2,light,submesic mature,21,D200,3,15.4,356,U,3.5,25.8,0,0,10,,
2011,A2,light,submesic mature,21,D200,3,26.6,357,U,2,12.4,0,5,1,,
2011,A2,light,submesic mature,21,D200,3,26.8,358,Hw,2,13.7,31,2,10,,
2011,A2,light,submesic mature,21,D200,3,28.3,359,U,2.5,7.9,4,0,2,,
2011,A2,light,submesic mature,21,D200,3,28.9,360,U,4.5,49.2,0,0,10,,
2011,A2,light,submesic mature,22,F100,1,0.6,379,Ep,4,14.5,0,30,1,,
2011,A2,light,submesic mature,22,F100,1,1.6,363,Ep,2,17.6,14,7,5,,
2011,A2,light,submesic mature,22,F100,1,4.5,364,U,3,21.2,0,5,1,,
2011,A2,light,submesic mature,22,F100,1,4.8,365,Ep,3,8.5,24,10,2,,
2011,A2,light,submesic mature,22,F100,1,5.2,366,Ep,2,10,12,8,10,,
2011,A2,light,submesic mature,22,F100,1,9.9,367,Hw,2,11.2,17,16,10,,
2011,A2,light,submesic mature,22,F100,1,12.4,368,U,3,12.9,0,20,10,,
2011,A2,light,submesic mature,22,F100,1,14,369,U,3,9.9,0,5,5,,
2011,A2,light,submesic mature,22,F100,1,15.6,370,U,4,17.8,0,15,5,,
2011,A2,light,submesic mature,22,F100,1,15.9,371,U,3,7.9,9,15,2,2.99,
2011,A2,light,submesic mature,22,F100,1,17.7,372,Ep,3,15.7,0,18,10,,
2011,A2,light,submesic mature,22,F100,1,18.2,373,U,3,16.3,0,0,1,,
2011,A2,light,submesic mature,22,F100,1,19.1,374,Ep,4,13.1,0,10,2,,
2011,A2,light,submesic mature,22,F100,1,19.9,375,U,4,30,0,25,1,,
2011,A2,light,submesic mature,22,F100,1,23.9,376,U,3,8.8,0,16,1,,
2011,A2,light,submesic mature,22,F100,1,25.1,377,U,4,11.4,0,28,1,,
2011,A2,light,submesic mature,22,F100,1,25.6,378,Hw,3,8.5,17,14,2,,
2011,A2,light,submesic mature,22,F100,2,1.8,380,Hw,2,9.3,18,8,2,,
2011,A2,light,submesic mature,22,F100,2,2.9,381,U,4,39.8,0,0,5,,
2011,A2,light,submesic mature,22,F100,2,7.4,382,Hw,1,9.5,170,32,5,,
2011,A2,light,submesic mature,22,F100,2,8.7,383,Ep,1,22.7,51,17,10,26.3,
2011,A2,light,submesic mature,22,F100,2,10.8,384,U,3,7.5,16,12,2,,
2011,A2,light,submesic mature,22,F100,2,11.6,385,U,2,12.3,14,15,2,,
2011,A2,light,submesic mature,22,F100,2,11.75,386,U,2,9,19,20,1,,
2011,A2,light,submesic mature,22,F100,2,12.2,387,Hw,3,10.9,0,25,1,,
2011,A2,light,submesic mature,22,F100,2,13.15,388,Hw,1,31.9,9,7,1,,
2011,A2,light,submesic mature,22,F100,2,14.3,389,U,4,11.3,0,0,1,,
2011,A2,light,submesic mature,22,F100,2,17.7,390,Hw,3,18.2,195,3,10,,
2011,A2,light,submesic mature,22,F100,2,18.3,391,U,3,11.9,0,7,1,,
2011,A2,light,submesic mature,22,F100,2,18.75,392,Ep,3,11.6,12,5,5,9.4,
2011,A2,light,submesic mature,22,F100,2,19.95,393,U,3,10.9,4,5,2,,
2011,A2,light,submesic mature,22,F100,3,2.35,394,Ep,5,12,0,0,2,,
2011,A2,light,submesic mature,22,F100,3,3.2,395,Ep,2,18.1,19,0,5,,
2011,A2,light,submesic mature,22,F100,3,8,362,U,3,11,5,10,5,,
2011,A2,light,submesic mature,22,F100,3,8.15,396,U,3,13.9,20,13,5,,
2011,A2,light,submesic mature,22,F100,3,10.45,397,Hw,2,19.5,25,7,10,,
2011,A2,light,submesic mature,22,F100,3,10.45,398,Hw,3,26.1,0,5,5,,
2011,A2,light,submesic mature,22,F100,3,13.2,399,Hw,4,11.8,0,10,1,,
2011,A2,light,submesic mature,22,F100,3,23.2,400,U,3,10.9,0,12,1,,
2011,A2,light,submesic mature,22,F100,3,24.7,356,Hw,2,22.5,45,10,5,x,piece length missing
2011,A2,light,submesic mature,22,F100,3,25,357,U,3,21.7,0,10,1,,
2011,A2,light,submesic mature,22,F100,3,25.5,358,U,4,26.9,0,8,2,,
2011,A2,light,submesic mature,22,F100,3,25.8,359,U,4,22.7,0,0,1,,
2011,A2,light,submesic mature,22,F100,3,26.6,360,U,4,26.8,0,0,2,,
2011,A2,light,submesic mature,22,F100,3,27.2,361,U,3,16.3,2,0,2,,recorded height is 2 cm above surface of water
2011,A2,light,submesic mature,23,G000,1,2.1,363,U,4,38,0,4,1,,
2011,A2,light,submesic mature,23,G000,1,2.65,364,U,4,9.9,0,0,2,,
2011,A2,light,submesic mature,23,G000,1,3.1,365,U,4,47.1,0,0,2,,
2011,A2,light,submesic mature,23,G000,1,5.45,366,U,3,15.3,0,0,2,,
2011,A2,light,submesic mature,23,G000,1,5.7,367,U,2,8.7,15,10,2,,
2011,A2,light,submesic mature,23,G000,1,6.8,368,U,3,15.7,0,5,1,,
2011,A2,light,submesic mature,23,G000,1,7.3,369,U,3,41.7,0,12,5,,
2011,A2,light,submesic mature,23,G000,1,7.9,370,U,2,16.3,0,20,1,,
2011,A2,light,submesic mature,23,G000,1,10.1,371,U,2.5,30.1,0,3,5,,
2011,A2,light,submesic mature,23,G000,1,16.9,372,U,4,14.6,0,0,2,2.2,
2011,A2,light,submesic mature,23,G000,2,21.2,373,Hw,2,18.4,0,0,10,,
2011,A2,light,submesic mature,23,G000,2,21.35,374,Hw,2,15.7,11,5,5,,
2011,A2,light,submesic mature,23,G000,2,27.9,375,U,3,15.2,0,5,1,,
2011,A2,light,submesic mature,23,G000,2,28.2,376,Hw,3,13.9,3,5,5,,
2011,A2,light,submesic mature,23,G000,2,28.8,377,U,5,10.3,0,6,1,,
2011,A2,light,submesic mature,23,G000,2,29.85,378,Hw,2,12.1,0,5,5,,
2011,A2,light,submesic mature,23,G000,3,2.75,379,U,5,11.8,0,0,1,,
2011,A2,light,submesic mature,23,G000,3,3,380,Hw,2,13.4,0,5,10,,
2011,A2,light,submesic mature,23,G000,3,3.7,381,U,5,26.2,0,0,1,,
2011,A2,light,submesic mature,23,G000,3,4.05,382,Hw,1,20.3,0,13,10,x,piece length missing
2011,A2,light,submesic mature,23,G000,3,5.1,383,U,3,13.4,0,5,2,,
2011,A2,light,submesic mature,23,G000,3,5.4,384,U,3,11.4,0,2,1,,
2011,A2,light,submesic mature,23,G000,3,5.7,385,U,3,11.7,0,6,1,,
2011,A2,light,submesic mature,23,G000,3,6.25,386,Hw,2,12,5,0,10,,
2011,A2,light,submesic mature,23,G000,3,6.6,387,Hw,1,44.2,60,8,10,,
2011,A2,light,submesic mature,23,G000,3,7,388,Hw,2.5,10.7,8,8,5,,
2011,A2,light,submesic mature,23,G000,3,7.7,389,U,2,14.3,0,1,5,,
2011,A2,light,submesic mature,23,G000,3,8.3,390,U,3,14.7,0,1,x,,length class missing
2011,A2,light,submesic mature,23,G000,3,8.5,391,U,2,8.7,0,8,5,,
2011,A2,light,submesic mature,23,G000,3,9.05,392,U,2,16.1,0,1,1,1.96,
2011,A2,light,submesic mature,23,G000,3,9.2,393,U,4,16.9,0,10,1,,
2011,A2,light,submesic mature,23,G000,3,9.5,394,U,2,9.7,0,5,5,,
2011,A2,light,submesic mature,23,G000,3,9.7,395,U,3,9.8,0,5,2,,
2011,A2,light,submesic mature,23,G000,3,9.75,396,U,4,15.8,0,3,2,,
2011,A2,light,submesic mature,23,G000,3,10,397,U,2.5,11.3,0,12,2,,
2011,A2,light,submesic mature,23,G000,3,19.25,398,U,2,8.6,2,6,2,,
2011,A2,light,submesic mature,23,G000,3,19.85,399,U,3,8.5,2,5,2,,
2011,A2,light,submesic mature,23,G000,3,22.7,300,Ep,2.5,8.7,12,5,2,,
2011,A2,light,submesic mature,23,G000,3,23.2,301,U,2,12.1,25,10,5,,
2011,A2,light,submesic mature,23,G000,3,24.3,302,Ep,5,10.8,0,5,1,1.1,
2011,B2,heavy,subhygric mature,24,B000,2,0.8,308,U,4,9.3,0,2,2,,
2011,B2,heavy,subhygric mature,24,B000,2,5,309,U,3,15.2,0,5,2,,
2011,B2,heavy,subhygric mature,24,B000,2,8.6,312,Hw,1,27.2,53.5,10,10,,
2011,B2,heavy,subhygric mature,24,B000,2,14.9,310,Hw,2,17.7,16,7,10,,
2011,B2,heavy,subhygric mature,24,B000,2,19.3,311,U,5,8.4,0,2,2,2.7,
2011,B2,heavy,subhygric mature,24,B000,3,6.65,313,U,4,21.2,0,10,2,,
2011,B2,heavy,subhygric mature,24,B000,3,7.6,314,U,3,16.4,0,3,5,,
2011,B2,heavy,subhygric mature,24,B000,3,21.55,315,U,3,12.6,1,10,1,,
2011,B2,heavy,subhygric mature,24,B000,1,10.5,303,U,4,10.9,0,2,2,,
2011,B2,heavy,subhygric mature,24,B000,1,12.4,304,U,4,18.7,0,5,2,,
2011,B2,heavy,subhygric mature,24,B000,1,14.5,305,Hw,1,17,33.5,6,2,,
2011,B2,heavy,subhygric mature,24,B000,1,14.75,306,Hw,1,23.2,18,4,2,,
2011,B2,heavy,subhygric mature,24,B000,1,19.2,307,U,4,7.9,0,8,5,,
2011,B2,heavy,subhygric mature,25,C150,2,8,333,U,3,25.1,5,15,5,,
2011,B2,heavy,subhygric mature,25,C150,2,8.1,334,U,2,8.6,105,30,2,,
2011,B2,heavy,subhygric mature,25,C150,2,12.3,335,Hw,3,47.2,0,0,10,15.8,
2011,B2,heavy,subhygric mature,25,C150,2,16.6,336,Hw,2,24.9,11,5,10,,
2011,B2,heavy,subhygric mature,25,C150,2,19.2,337,U,5,22,0,10,1,,
2011,B2,heavy,subhygric mature,25,C150,2,23.6,338,Hw,4,18.2,0,0,5,,
2011,B2,heavy,subhygric mature,25,C150,2,24.2,339,Cw,2,9.9,27,4,2,,
2011,B2,heavy,subhygric mature,25,C150,3,9.4,340,U,3,17.2,0,2,2,,
2011,B2,heavy,subhygric mature,25,C150,3,10.15,341,U,3,20.1,0,2,2,,
2011,B2,heavy,subhygric mature,25,C150,3,10.9,342,Hw,4,26.1,0,5,2,,
2011,B2,heavy,subhygric mature,25,C150,3,11.25,343,U,3,10.2,5,10,1,,
2011,B2,heavy,subhygric mature,25,C150,3,11.85,344,U,3,11.1,0,5,2,,
