BLOCK,TYPE,STRIP,PLOT,PLOT_TYPE,AGE_IN_TENS,PlotHt,SLOPE_PERCENT,HARVEST_METHOD,CRUISE_DATE,MAIN_BAF,MAIN_PRISM_SWEEP,MAIN_DBH_LIMIT,TreeNumber,CRUISED_HEIGHT,SPECIES,DBH,TREE_CLASS,CONK,BLIND_CONK,SCAR,FORK_CROOK,FROST_CRACK,MISTLETOE,ROTTEN_BRANCH,D_OR_B_TOP,INSECT,FIRE,BLOWDOWN,CROWN_CLASS,SnagCode,TotalAge,CountedAge,CorrectionYrs
0B2,1,04,02,C,15,24,11,SC,9203,8,F,7.5,17,0,SX,0,3,0,0,0,0,0,0,0,0,,,,2,3,,,
0B2,1,04,02,C,15,24,11,SC,9203,8,F,7.5,18,0,HW,0,0,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,02,C,15,24,11,SC,9203,8,F,7.5,19,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,02,C,15,24,11,SC,9203,8,F,7.5,20,0,HW,14,0,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,02,C,15,24,11,SC,9203,8,F,7.5,21,0,CW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,02,C,15,24,11,SC,9203,8,F,7.5,22,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,02,C,15,24,11,SC,9203,8,F,7.5,23,0,HW,0,0,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,02,C,15,24,11,SC,9203,8,F,7.5,24,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,02,C,15,24,11,SC,9203,8,F,7.5,25,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,02,C,15,24,11,SC,9203,8,F,7.5,26,0,CW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,02,C,15,24,11,SC,9203,8,F,7.5,27,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,03,C,17,27,11,SC,9203,8,F,7.5,28,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,03,C,17,27,11,SC,9203,8,F,7.5,29,0,HW,0,0,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,03,C,17,27,11,SC,9203,8,F,7.5,30,0,HW,0,0,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,03,C,17,27,11,SC,9203,8,F,7.5,32,0,CW,0,7,0,0,0,0,0,0,0,0,,,,1,3,,,
0B2,1,04,03,C,17,27,11,SC,9203,8,F,7.5,33,0,CW,0,7,0,0,0,0,0,0,0,0,,,,1,3,,,
0B2,1,04,04,M,15,30,6,SC,9203,8,F,7.5,80,19,HW,20.2,1,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,04,M,15,30,6,SC,9203,8,F,7.5,81,22.5,CW,30.4,1,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,04,M,15,30,6,SC,9203,8,F,7.5,83,45,CW,85.8,5,0,0,1,0,0,0,0,3,,A,,1,0,,,
0B2,1,04,04,M,15,30,6,SC,9203,8,F,7.5,84,5,CW,60,4,0,0,0,0,0,0,0,0,,,,,7,,,
0B2,1,04,04,M,15,30,6,SC,9203,8,F,7.5,85,37,BA,51.6,2,0,0,0,0,1,0,0,0,,,,1,0,,,
0B2,1,04,04,M,15,30,6,SC,9203,8,F,7.5,86,28.5,HW,32.7,2,0,0,0,0,1,0,0,0,,,,2,0,,,
0B2,1,04,04,M,15,30,6,SC,9203,8,F,7.5,87,11,HW,27.8,4,0,0,0,0,0,0,0,0,,,,,6,,,
0B2,1,04,04,M,15,30,6,SC,9203,8,F,7.5,88,29.1,HW,38.7,2,0,1,0,0,1,0,0,0,,,,2,0,,,
0B2,1,04,04,M,15,30,6,SC,9203,8,F,7.5,89,42,CW,89,5,0,0,1,0,0,0,0,3,,A,,1,0,,,
0B2,1,04,04,M,15,30,6,SC,9203,8,F,7.5,90,9,HW,13.7,4,0,0,0,0,0,0,0,0,,,,,4,,,
0B2,1,04,04,M,15,30,6,SC,9203,8,F,7.5,91,23,HW,23.7,1,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,04,M,15,30,6,SC,9203,8,F,7.5,92,23,CW,29,1,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,05,C,15,30,12,SC,9203,8,F,7.5,66,0,CW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,05,C,15,30,12,SC,9203,8,F,7.5,67,0,HW,0.4,0,0,0,0,0,0,0,0,0,,,,,4,,,
0B2,1,04,05,C,15,30,12,SC,9203,8,F,7.5,68,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,05,C,15,30,12,SC,9203,8,F,7.5,69,0,CW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,05,C,15,30,12,SC,9203,8,F,7.5,70,0,CW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,05,C,15,30,12,SC,9203,8,F,7.5,71,0,CW,0,0,0,0,0,0,0,0,0,0,,,,4,0,,,
0B2,1,04,05,C,15,30,12,SC,9203,8,F,7.5,72,0,HW,0,0,0,0,0,0,0,0,0,0,,,,4,0,,,
0B2,1,04,05,C,15,30,12,SC,9203,8,F,7.5,73,0,HW,0,0,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,05,C,15,30,12,SC,9203,8,F,7.5,74,0,BA,38.1,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,05,C,15,30,12,SC,9203,8,F,7.5,75,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,05,C,15,30,12,SC,9203,8,F,7.5,76,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,05,C,15,30,12,SC,9203,8,F,7.5,77,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,05,C,15,30,12,SC,9203,8,F,7.5,78,0,CW,0,3,0,0,0,0,0,0,0,0,,,,1,3,,,
0B2,1,04,05,C,15,30,12,SC,9203,8,F,7.5,79,0,CW,28.6,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,06,C,15,30,12,SC,9203,8,F,7.5,53,0,HW,0,0,0,0,0,0,0,0,0,0,,,,4,0,,,
0B2,1,04,06,C,15,30,12,SC,9203,8,F,7.5,54,0,HW,30.1,4,0,0,0,0,0,0,0,0,,,,,7,,,
0B2,1,04,06,C,15,30,12,SC,9203,8,F,7.5,55,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,06,C,15,30,12,SC,9203,8,F,7.5,56,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,06,C,15,30,12,SC,9203,8,F,7.5,57,0,CW,0,5,0,0,0,0,0,0,0,0,,,,1,0,,,
0B2,1,04,06,C,15,30,12,SC,9203,8,F,7.5,58,0,CW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,06,C,15,30,12,SC,9203,8,F,7.5,59,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,06,C,15,30,12,SC,9203,8,F,7.5,60,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,06,C,15,30,12,SC,9203,8,F,7.5,61,0,CW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,06,C,15,30,12,SC,9203,8,F,7.5,62,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,06,C,15,30,12,SC,9203,8,F,7.5,63,0,CW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,06,C,15,30,12,SC,9203,8,F,7.5,64,0,CW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,06,C,15,30,12,SC,9203,8,F,7.5,65,0,BA,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,07,M,17,33,16,SC,9203,8,F,7.5,45,24.4,CW,30,1,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,07,M,17,33,16,SC,9203,8,F,7.5,46,11,HW,13.8,2,0,0,0,3,0,0,0,0,,,,4,0,,,
0B2,1,04,07,M,17,33,16,SC,9203,8,F,7.5,47,22,HW,22.2,2,0,0,0,0,1,0,0,0,,,,3,0,,,
0B2,1,04,07,M,17,33,16,SC,9203,8,F,7.5,48,28,HW,46.9,2,1,0,0,1,0,0,0,0,,,,2,0,,,
0B2,1,04,07,M,17,33,16,SC,9203,8,F,7.5,49,28,BA,45,2,0,0,0,1,1,0,0,0,,,,2,0,,,
0B2,1,04,07,M,17,33,16,SC,9203,8,F,7.5,50,34.5,CW,71.7,2,0,0,0,0,0,0,0,3,,,,2,0,,,
0B2,1,04,07,M,17,33,16,SC,9203,8,F,7.5,51,32.3,HW,50.8,2,1,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,08,C,15,30,24,SC,9203,8,F,7.5,37,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,08,C,15,30,24,SC,9203,8,F,7.5,38,0,BA,38.7,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,08,C,15,30,24,SC,9203,8,F,7.5,39,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,08,C,15,30,24,SC,9203,8,F,7.5,40,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,08,C,15,30,24,SC,9203,8,F,7.5,41,0,HW,30.9,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,08,C,15,30,24,SC,9203,8,F,7.5,42,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,08,C,15,30,24,SC,9203,8,F,7.5,43,0,HW,0,0,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,08,C,15,30,24,SC,9203,8,F,7.5,44,0,HW,0,0,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,09,C,18,36,25,SC,9203,8,F,7.5,19,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,09,C,18,36,25,SC,9203,8,F,7.5,20,0,CW,0,4,0,0,0,0,0,0,0,0,,,,,6,,,
0B2,1,04,09,C,18,36,25,SC,9203,8,F,7.5,21,0,AC,0,4,0,0,0,0,0,0,0,0,,,,,4,,,
0B2,1,04,09,C,18,36,25,SC,9203,8,F,7.5,22,0,CW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,09,C,18,36,25,SC,9203,8,F,7.5,23,0,CW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,09,C,18,36,25,SC,9203,8,F,7.5,24,0,HW,0,0,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,09,C,18,36,25,SC,9203,8,F,7.5,25,0,CW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,09,C,18,36,25,SC,9203,8,F,7.5,26,0,CW,0,5,0,0,0,0,0,0,0,0,,,,1,0,,,
0B2,1,04,09,C,18,36,25,SC,9203,8,F,7.5,27,0,CW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,09,C,18,36,25,SC,9203,8,F,7.5,28,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,09,C,18,36,25,SC,9203,8,F,7.5,29,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,09,C,18,36,25,SC,9203,8,F,7.5,30,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,09,C,18,36,25,SC,9203,8,F,7.5,31,0,CW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,09,C,18,36,25,SC,9203,8,F,7.5,32,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,09,C,18,36,25,SC,9203,8,F,7.5,33,0,CW,0,0,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,09,C,18,36,25,SC,9203,8,F,7.5,34,0,HW,0,5,0,0,0,0,0,0,0,0,,,,1,0,,,
0B2,1,04,09,C,18,36,25,SC,9203,8,F,7.5,35,0,HW,38.5,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,10,M,18,36,15,SC,9203,8,F,7.5,7,40,SX,76.1,1,0,0,0,0,0,0,0,0,,,,1,0,,,
0B2,1,04,10,M,18,36,15,SC,9203,8,F,7.5,9,8.5,CW,15.6,1,0,0,0,0,0,0,0,0,,,,4,0,,,
0B2,1,04,10,M,18,36,15,SC,9203,8,F,7.5,10,15,CW,29.5,1,0,0,0,0,0,0,0,0,,,,4,0,,,
0B2,1,04,10,M,18,36,15,SC,9203,8,F,7.5,11,27.5,CW,48.7,1,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,10,M,18,36,15,SC,9203,8,F,7.5,12,24.1,CW,33.5,1,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,10,M,18,36,15,SC,9203,8,F,7.5,14,40,AC,106.7,2,0,0,0,0,0,0,4,3,,,,1,0,,,
0B2,1,04,10,M,18,36,15,SC,9203,8,F,7.5,15,30,HW,68.1,5,0,1,0,3,1,0,0,0,,A,,2,0,,,
0B2,1,04,10,M,18,36,15,SC,9203,8,F,7.5,17,39.9,SX,62.9,1,0,0,0,0,0,0,0,0,,,,1,0,,,
0B2,1,04,10,M,18,36,15,SC,9203,8,F,7.5,18,37,CW,85.4,5,0,0,1,0,0,0,0,3,,A,,1,0,,,
0B2,1,04,11,C,20,33,17,SC,9203,8,F,7.5,1,0,BA,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,
0B2,1,04,11,C,20,33,17,SC,9203,8,F,7.5,2,0,CW,0,0,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,11,C,20,33,17,SC,9203,8,F,7.5,3,0,CW,0,0,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,11,C,20,33,17,SC,9203,8,F,7.5,4,0,CW,0,5,0,0,0,0,0,0,0,0,,,,1,0,,,
0B2,1,04,11,C,20,33,17,SC,9203,8,F,7.5,5,0,HW,65.8,5,0,0,0,0,0,0,0,0,,,,1,0,,,
0B2,1,04,11,C,20,33,17,SC,9203,8,F,7.5,97,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,11,C,20,33,17,SC,9203,8,F,7.5,98,0,HW,0,5,0,0,0,0,0,0,0,0,,,,1,0,,,
0B2,1,04,11,C,20,33,17,SC,9203,8,F,7.5,99,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,12,C,20,33,38,SC,9203,8,F,7.5,88,0,CW,0,0,0,0,0,0,0,0,0,0,,,,4,0,,,
0B2,1,04,12,C,20,33,38,SC,9203,8,F,7.5,89,0,HW,0,5,0,0,0,0,0,0,0,0,,,,1,0,,,
0B2,1,04,12,C,20,33,38,SC,9203,8,F,7.5,90,0,HW,0,5,0,0,0,0,0,0,0,0,,,,1,0,,,
0B2,1,04,12,C,20,33,38,SC,9203,8,F,7.5,91,0,BA,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,12,C,20,33,38,SC,9203,8,F,7.5,92,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,12,C,20,33,38,SC,9203,8,F,7.5,93,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,12,C,20,33,38,SC,9203,8,F,7.5,94,0,CW,0,5,0,0,0,0,0,0,0,0,,,,1,0,,,
0B2,1,04,12,C,20,33,38,SC,9203,8,F,7.5,95,0,CW,0,0,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,12,C,20,33,38,SC,9203,8,F,7.5,96,0,CW,0,5,0,0,0,0,0,0,0,0,,,,1,0,,,
0B2,1,04,13,M,14,27,44,SC,9203,8,F,7.5,76,21,HW,16.9,4,0,0,0,0,0,0,0,0,,,,,4,,,
0B2,1,04,13,M,14,27,44,SC,9203,8,F,7.5,77,28,HW,35.2,1,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,13,M,14,27,44,SC,9203,8,F,7.5,78,9.5,HW,15.7,2,0,0,3,1,0,0,0,0,,,,4,0,,,
0B2,1,04,13,M,14,27,44,SC,9203,8,F,7.5,79,32,HW,44.5,1,0,0,0,0,0,0,0,0,,,,1,0,,,
0B2,1,04,13,M,14,27,44,SC,9203,8,F,7.5,80,26,HW,26.4,2,0,1,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,13,M,14,27,44,SC,9203,8,F,7.5,81,27,HW,32,2,0,1,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,13,M,14,27,44,SC,9203,8,F,7.5,82,27.7,HW,36.6,1,0,0,0,0,0,0,0,0,,,,2,0,134,121,0
0B2,1,04,13,M,14,27,44,SC,9203,8,F,7.5,83,25.9,HW,29.3,1,0,0,0,0,0,0,0,0,,,,2,0,136,123,0
0B2,1,04,13,M,14,27,44,SC,9203,8,F,7.5,85,10,HW,15.9,2,0,1,0,5,0,0,0,0,,,,4,0,,,
0B2,1,04,13,M,14,27,44,SC,9203,8,F,7.5,86,8.5,HW,11.8,2,0,0,0,3,0,0,0,0,,,,4,0,,,
0B2,1,04,14,C,18,30,16,SC,9203,8,F,7.5,65,0,CW,0,0,0,0,0,0,0,0,0,0,,,,4,0,,,
0B2,1,04,14,C,18,30,16,SC,9203,8,F,7.5,66,0,CW,0,0,0,0,0,0,0,0,0,0,,,,4,0,,,
0B2,1,04,14,C,18,30,16,SC,9203,8,F,7.5,67,0,CW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,14,C,18,30,16,SC,9203,8,F,7.5,68,0,CW,0,0,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,14,C,18,30,16,SC,9203,8,F,7.5,69,0,HW,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,
0B2,1,04,14,C,18,30,16,SC,9203,8,F,7.5,70,0,CW,0,0,0,0,0,0,0,0,0,0,,,,4,0,,,
0B2,1,04,14,C,18,30,16,SC,9203,8,F,7.5,71,0,HW,0,0,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,14,C,18,30,16,SC,9203,8,F,7.5,72,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,14,C,18,30,16,SC,9203,8,F,7.5,73,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,14,C,18,30,16,SC,9203,8,F,7.5,74,0,HW,0,0,0,0,0,0,0,0,0,0,,,,1,0,,,
0B2,1,04,14,C,18,30,16,SC,9203,8,F,7.5,75,0,HW,0,3,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,15,C,18,27,15,SC,9203,8,F,7.5,55,0,HW,0,0,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,15,C,18,27,15,SC,9203,8,F,7.5,56,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,15,C,18,27,15,SC,9203,8,F,7.5,57,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,15,C,18,27,15,SC,9203,8,F,7.5,58,0,BA,0,4,0,0,0,0,0,0,0,0,,,,,4,,,
0B2,1,04,15,C,18,27,15,SC,9203,8,F,7.5,59,0,HW,0,0,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,15,C,18,27,15,SC,9203,8,F,7.5,60,0,HW,0,0,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,15,C,18,27,15,SC,9203,8,F,7.5,61,0,CW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,15,C,18,27,15,SC,9203,8,F,7.5,62,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,15,C,18,27,15,SC,9203,8,F,7.5,63,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,15,C,18,27,15,SC,9203,8,F,7.5,64,0,HW,0,4,0,0,0,0,0,0,0,0,,,,,7,,,
0B2,1,04,16,M,18,27,52,SC,9203,8,F,7.5,47,33.1,HW,43.1,2,4,1,1,0,1,0,0,0,,,,1,0,,,
0B2,1,04,16,M,18,27,52,SC,9203,8,F,7.5,48,27.4,HW,40.1,2,0,1,0,0,1,0,0,0,,,,2,0,,,
0B2,1,04,16,M,18,27,52,SC,9203,8,F,7.5,50,30.9,CW,51.3,2,0,0,1,0,0,0,0,0,,,,2,0,,,
0B2,1,04,16,M,18,27,52,SC,9203,8,F,7.5,51,5,HW,41.7,4,0,0,0,0,0,0,0,0,,,,,6,,,
0B2,1,04,16,M,18,27,52,SC,9203,8,F,7.5,52,27,HW,36.7,1,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,16,M,18,27,52,SC,9203,8,F,7.5,53,43,CW,72.5,5,0,0,7,0,0,0,0,3,,,,1,0,,,
0B2,1,04,16,M,18,27,52,SC,9203,8,F,7.5,54,15,HW,28.3,4,0,0,0,0,0,0,0,0,,,,,5,,,
0B2,1,04,17,C,15,27,40,SC,9203,8,F,7.5,34,0,HW,0,0,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,17,C,15,27,40,SC,9203,8,F,7.5,35,0,CW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,17,C,15,27,40,SC,9203,8,F,7.5,36,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,17,C,15,27,40,SC,9203,8,F,7.5,37,0,HW,0,0,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,17,C,15,27,40,SC,9203,8,F,7.5,38,0,CW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,17,C,15,27,40,SC,9203,8,F,7.5,39,0,HW,0,0,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,17,C,15,27,40,SC,9203,8,F,7.5,40,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,17,C,15,27,40,SC,9203,8,F,7.5,41,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,17,C,15,27,40,SC,9203,8,F,7.5,42,0,HW,0,0,0,0,0,0,0,0,0,0,,,,3,0,,,
0B2,1,04,17,C,15,27,40,SC,9203,8,F,7.5,44,0,HW,0,0,0,0,0,0,0,0,0,0,,,,4,0,,,
0B2,1,04,17,C,15,27,40,SC,9203,8,F,7.5,45,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B2,1,04,17,C,15,27,40,SC,9203,8,F,7.5,46,0,HW,0,0,0,0,0,0,0,0,0,0,,,,2,0,,,
0B3,1,01,1,M,13,24,15,SC,9201,7,F,7.5,45,16,EP,19.6,4,0,0,0,0,0,0,0,0,,,,,7,,,
0B3,1,01,1,M,13,24,15,SC,9201,7,F,7.5,46,5,EP,16.6,4,0,0,0,0,0,0,0,0,,,,,7,,,
0B3,1,01,1,M,13,24,15,SC,9201,7,F,7.5,47,23.5,H,29.2,1,0,0,0,0,0,0,0,0,,,,2,0,,,
0B3,1,01,1,M,13,24,15,SC,9201,7,F,7.5,48,25.9,H,31.1,2,0,0,1,0,0,0,0,0,,,,2,0,121,108,13
0B3,1,01,1,M,13,24,15,SC,9201,7,F,7.5,49,26,PL,29.1,2,0,0,4,3,0,0,0,0,,,,2,0,,,
0B3,1,01,1,M,13,24,15,SC,9201,7,F,7.5,50,22.4,H,24.9,2,0,0,0,1,0,0,0,0,,,,2,0,,,
0B3,1,01,1,M,13,24,15,SC,9201,7,F,7.5,51,11,H,15.4,2,0,0,0,1,0,0,0,0,,,,4,0,,,
0B3,1,01,1,M,13,24,15,SC,9201,7,F,7.5,52,16,C,17.1,1,0,0,0,0,0,0,0,0,,,,4,0,,,
0B3,1,01,1,M,13,24,15,SC,9201,7,F,7.5,53,25.5,H,29.9,2,0,1,0,0,0,0,0,0,,,,2,0,,,
0B3,1,01,1,M,13,24,15,SC,9201,7,F,7.5,54,23.5,H,25.6,2,0,0,0,3,0,0,0,0,,,,3,0,,,
0B3,1,01,1,M,13,24,15,SC,9201,7,F,7.5,55,21,C,25.3,4,0,0,0,0,0,0,0,0,,,,,4,,,
0B3,1,01,2,C,13,21,5,SC,9201,7,F,7.5,32,0,H,0,0,0,0,0,0,0,0,0,0,,,,,0,,,
0B3,1,01,2,C,13,21,5,SC,9201,7,F,7.5,33,0,EP,0,0,0,0,0,0,0,0,0,0,,,,,0,,,
0B3,1,01,2,C,13,21,5,SC,9201,7,F,7.5,34,0,BL,0,4,0,0,0,0,0,0,0,0,,,,,4,,,
0B3,1,01,2,C,13,21,5,SC,9201,7,F,7.5,35,0,H,0,4,0,0,0,0,0,0,0,0,,,,,6,,,
0B3,1,01,2,C,13,21,5,SC,9201,7,F,7.5,36,0,H,0,0,0,0,0,0,0,0,0,0,,,,,0,,,
0B3,1,01,2,C,13,21,5,SC,9201,7,F,7.5,37,0,BL,0,4,0,0,0,0,0,0,0,0,,,,,4,,,
0B3,1,01,2,C,13,21,5,SC,9201,7,F,7.5,39,0,H,0,0,0,0,0,0,0,0,0,0,,,,,0,,,
0B3,1,01,2,C,13,21,5,SC,9201,7,F,7.5,41,0,H,0,0,0,0,0,0,0,0,0,0,,,,,0,,,
0B3,1,01,2,C,13,21,5,SC,9201,7,F,7.5,43,0,H,0,0,0,0,0,0,0,0,0,0,,,,,0,,,
0B3,1,01,2,C,13,21,5,SC,9201,7,F,7.5,44,0,H,0,0,0,0,0,0,0,0,0,0,,,,,0,,,
0B3,1,01,2,C,13,21,5,SC,9201,7,F,7.5,340,0,SX,0,0,0,0,0,0,0,0,0,0,,,,,0,,,
0B3,1,01,3,C,13,21,9,SC,9201,7,F,7.5,25,0,H,0,0,0,0,0,0,0,0,0,0,,,,,0,,,
0B3,1,01,3,C,13,21,9,SC,9201,7,F,7.5,27,0,H,0,0,0,0,0,0,0,0,0,0,,,,,0,,,
0B3,1,01,3,C,13,21,9,SC,9201,7,F,7.5,28,0,H,0,0,0,0,0,0,0,0,0,0,,,,,0,,,
0B3,1,01,3,C,13,21,9,SC,9201,7,F,7.5,29,0,H,0,0,0,0,0,0,0,0,0,0,,,,,0,,,
0B3,1,01,3,C,13,21,9,SC,9201,7,F,7.5,30,0,BL,0,0,0,0,0,0,0,0,0,0,,,,,0,,,
0B3,1,01,4,M,10,14,5,SC,9201,7,F,7.5,13,14,C,13.7,1,0,0,0,0,0,0,0,0,,,,3,0,,,
0B3,1,01,4,M,10,14,5,SC,9201,7,F,7.5,14,26.5,H,38.1,2,0,0,0,0,1,0,0,0,,,,2,0,,,
0B3,1,01,4,M,10,14,5,SC,9201,7,F,7.5,15,26,H,28.8,1,0,0,0,0,0,0,0,0,,,,2,0,,,
0B3,1,01,4,M,10,14,5,SC,9201,7,F,7.5,16,25.5,H,25.8,1,0,0,0,0,0,0,0,0,,,,2,0,,,
0B3,1,01,4,M,10,14,5,SC,9201,7,F,7.5,17,21.5,BL,19.7,4,0,0,0,0,0,0,0,0,,,,,4,,,
0B3,1,01,4,M,10,14,5,SC,9201,7,F,7.5,18,22,H,24.7,2,0,0,0,1,0,0,0,0,,,,3,0,,,
